500 14299
39 79 94.318387
63 92 71.206605
11 95 84.797357
84 82 87.332777
92 21 69.699572
97 38 64.915953
35 32 67.456986
35 27 73.461259
15 10 95.639563
10 93 97.784390
96 61 50.815078
10 46 56.868849
35 11 89.698735
88 19 52.929684
55 60 91.345365
67 77 96.513924
57 44 82.817656
23 15 97.978873
94 64 96.974074
58 65 66.938338
97 97 80.023432
26 48 95.188904
27 7 99.817646
44 12 79.857416
88 82 65.810384
75 37 82.084266
59 71 63.133538
36 54 90.600068
24 82 80.429560
11 52 85.325432
3 54 98.770794
44 14 74.747946
40 66 56.532038
34 88 83.568151
54 91 62.080724
10 22 76.231610
32 1 98.484105
89 93 79.537709
1 85 99.692869
55 29 94.123668
29 7 77.322099
92 78 50.507947
86 78 50.992517
81 31 67.020834
4 47 53.437631
80 76 92.337882
21 24 63.534758
48 36 86.255287
61 43 90.316755
20 65 60.508831
45 8 53.193624
62 16 70.340187
37 37 55.697735
57 51 53.011271
28 71 50.197603
4 34 71.508120
12 12 85.095536
60 41 63.331141
98 82 62.108187
44 26 65.525096
75 47 98.656573
55 28 60.878981
20 7 90.273043
58 76 55.188611
82 47 94.447133
97 21 52.353766
54 40 81.420221
48 69 92.931237
42 32 81.891476
54 47 81.113090
68 0 87.054905
92 74 59.213574
32 7 81.621038
2 73 88.047423
91 61 76.234408
11 54 85.058668
12 62 80.385305
38 34 89.769166
41 67 71.313955
89 68 70.702059
92 42 50.277997
58 87 74.507580
2 7 91.042246
37 57 55.975732
70 1 77.518850
34 34 91.239849
64 7 77.483852
0 12 62.614387
44 48 54.570990
78 93 89.592039
90 70 78.139483
48 37 53.227564
59 86 50.471020
61 65 68.412525
80 53 58.416175
19 97 94.918152
96 58 70.766292
62 68 89.836396
47 43 87.849389
32 20 52.657767
29 13 70.949486
34 12 74.904295
47 99 61.871342
48 51 52.570524
9 24 62.951717
91 95 88.105750
94 31 87.629192
63 41 93.337022
91 30 77.874916
98 93 58.943147
62 77 64.039081
30 57 78.152912
24 62 83.450727
39 61 55.081327
62 35 84.128645
92 11 60.969577
58 13 96.321176
25 45 61.612496
48 27 73.583963
24 61 50.892167
64 55 51.204535
59 77 51.723446
87 57 54.119730
4 55 51.675555
31 38 70.135971
21 31 62.535905
34 43 96.593707
49 27 90.902263
12 35 52.372301
7 43 84.443096
29 38 93.560031
55 17 73.321787
98 97 59.347391
42 17 55.431372
37 51 75.892310
66 86 72.299108
10 54 93.537122
31 15 63.521502
45 23 65.636130
22 63 71.412037
92 5 72.464649
22 0 79.675211
8 56 99.564950
69 74 55.915376
45 45 84.756538
37 94 83.693594
83 56 66.884953
94 63 81.077714
12 49 95.306091
88 76 90.468916
69 57 81.969881
61 40 96.510626
3 50 92.192362
44 30 86.089611
64 53 98.186180
81 90 62.328333
21 67 98.625516
98 96 94.779887
81 43 53.230596
41 86 50.997817
18 19 79.222983
72 24 96.790627
40 54 74.319604
89 36 88.570374
92 20 52.221999
45 77 50.211914
79 76 60.869482
5 80 95.759121
80 36 63.733416
67 2 76.505612
16 47 67.171158
0 497 172.396131 47.381431
0 482 112.361645 16.278821
0 475 133.472217 51.923020
0 468 184.226883 23.706539
0 462 181.874721 26.570661
0 459 100.859406 5.656854
0 454 117.996788 16.278821
0 446 144.030149 8.544004
0 442 191.471587 19.924859
0 432 198.934620 17.492856
0 431 107.969910 58.694122
0 427 184.492838 14.035669
0 420 183.319343 15.811388
0 417 180.149132 12.529964
0 414 180.865198 8.062258
0 412 107.976009 15.524175
0 398 177.400164 21.587033
0 356 170.424972 12.369317
0 321 114.437202 28.301943
0 318 179.395798 46.173586
0 307 128.870938 30.870698
0 296 108.018456 32.015621
0 291 128.035005 20.000000
0 280 106.011685 39.597980
0 252 112.462454 17.204651
0 249 128.458833 70.007142
0 248 127.750649 43.081318
0 247 103.980696 51.662365
0 243 155.925666 12.165525
0 234 180.761872 3.605551
0 225 138.323013 69.354164
0 224 128.321797 13.601471
0 223 193.123518 36.687873
0 219 171.795230 14.560220
0 218 112.548680 39.408121
0 206 174.998238 33.376639
0 194 172.654635 52.924474
0 187 130.545468 13.038405
0 185 119.028387 33.837849
0 178 164.126222 19.235384
0 176 129.480087 37.121422
0 175 126.998297 52.201533
0 170 148.619060 29.206164
0 164 112.799430 24.698178
0 162 107.147429 30.083218
0 160 129.484259 31.827661
0 152 120.775440 11.180340
0 141 184.547593 58.821765
0 139 199.909230 36.055513
0 133 135.212642 62.649820
0 107 163.943391 30.805844
0 101 128.780168 39.319207
0 82 143.231098 35.000000
0 77 191.978396 39.824616
0 73 134.791853 13.453624
0 50 155.693552 53.851648
0 48 120.437229 26.400758
0 42 162.542502 65.604878
0 34 159.674248 29.529646
0 33 176.362894 49.030603
0 32 143.304375 38.897301
0 30 197.997262 71.693793
0 25 104.684691 18.027756
0 22 136.427892 36.235342
0 14 169.792492 39.012818
0 12 117.233371 27.586228
1 480 111.426130 43.416587
1 473 142.447127 59.933296
1 469 147.778839 15.652476
1 409 130.454517 24.041631
1 393 106.573349 32.756679
1 381 177.258926 64.560050
1 345 157.452815 48.877398
1 330 155.192410 81.394103
1 325 190.058357 82.280010
1 309 164.600244 45.541190
1 300 184.676668 81.841310
1 293 110.833797 45.000000
1 288 149.147837 19.646883
1 277 184.585899 26.000000
1 271 146.046439 10.000000
1 256 113.091228 32.310989
1 253 113.366067 9.486833
1 231 189.277537 15.811388
1 225 105.069624 11.180340
1 209 148.157920 3.162278
1 202 144.971089 67.542579
1 201 125.506853 12.529964
1 200 110.700422 66.490601
1 186 104.645337 35.341194
1 184 101.869747 30.413813
1 183 154.004797 31.780497
1 166 102.642599 83.743656
1 165 106.554439 11.045361
1 158 190.432689 18.027756
1 141 172.435090 11.180340
1 129 123.787810 52.773099
1 95 101.858819 29.529646
1 93 114.882217 33.541020
1 88 171.566648 60.464866
1 41 132.313336 70.611614
1 24 121.455567 71.217975
1 21 148.825575 5.830952
1 6 189.766151 38.910153
2 479 176.647976 63.071388
2 460 138.883931 79.611557
2 457 154.366395 49.000000
2 442 161.324645 35.468296
2 440 149.717728 32.449961
2 433 103.514232 60.074953
2 383 145.910543 20.615528
2 363 195.764166 42.579338
2 359 116.605461 31.320920
2 358 159.276610 32.015621
2 357 185.041703 12.165525
2 339 121.675085 87.091905
2 315 107.434530 68.359345
2 313 130.012792 37.054015
2 304 147.181938 18.027756
2 298 118.134953 46.043458
2 296 134.658129 74.148500
2 290 149.051686 104.062481
2 278 172.139749 34.885527
2 276 137.300727 45.793013
2 257 155.606124 28.284271
2 255 162.572438 5.000000
2 252 109.735818 30.083218
2 245 179.393934 6.324555
2 220 164.431257 31.780497
2 216 124.618035 12.083046
2 211 150.960582 24.166092
2 185 196.744593 33.526109
2 180 146.073602 48.836462
2 173 199.786157 21.400935
2 163 186.510744 47.010637
2 140 122.721578 22.203603
2 116 138.670088 13.416408
2 107 140.877138 42.544095
2 89 184.046223 24.738634
2 73 188.387816 34.785054
2 71 144.391370 50.695167
2 60 129.956766 25.455844
2 59 184.151982 38.483763
2 36 160.996831 22.847319
2 24 189.233376 43.931765
2 20 169.193685 11.401754
2 9 182.671916 83.198558
2 5 196.667907 37.854986
3 495 199.206477 13.601471
3 478 129.853854 21.540659
3 464 114.802859 2.828427
3 456 133.864605 60.083276
3 439 178.905540 9.219544
3 434 186.942609 25.495098
3 418 171.165333 13.453624
3 399 134.511664 84.000000
3 392 149.515046 12.806248
3 383 180.901150 42.059482
3 382 113.905597 34.785054
3 377 113.946303 41.593269
3 374 105.519185 14.422205
3 366 164.866179 22.847319
3 354 110.690896 47.518417
3 343 151.592787 27.294688
3 335 164.652336 61.587336
3 318 197.201640 21.095023
3 316 174.314365 42.426407
3 295 103.322424 14.866069
3 294 138.078778 20.518285
3 293 158.360588 66.490601
3 288 191.710240 52.839379
3 283 182.470148 25.238859
3 281 188.317354 25.612497
3 278 175.862222 29.681644
3 272 143.466979 2.236068
3 267 177.550730 69.778220
3 265 145.055907 8.062258
3 262 126.138895 24.331050
3 260 174.218637 25.059928
3 254 144.262383 22.360680
3 251 155.992749 34.365681
3 250 189.021496 14.000000
3 242 178.126989 17.000000
3 229 134.898288 10.000000
3 227 175.964105 68.709534
3 220 149.292321 25.961510
3 217 169.409952 19.416488
3 205 125.479151 47.539457
3 198 130.193472 23.323808
3 194 183.315550 16.552945
3 186 139.425454 36.674242
3 185 135.712657 26.000000
3 176 148.181729 25.079872
3 163 150.116350 34.669872
3 160 187.305444 65.115282
3 159 112.834065 83.570330
3 149 147.317990 27.202941
3 148 161.619809 40.311289
3 139 116.156489 19.209373
3 138 185.396768 21.400935
3 135 119.980396 63.639610
3 132 107.866729 40.496913
3 92 167.866915 22.803509
3 90 108.297750 16.763055
3 85 183.728950 44.283180
3 80 111.333894 16.401219
3 64 185.848480 17.464249
3 55 128.784857 49.162994
3 29 137.472789 35.000000
3 11 160.067117 39.115214
3 8 173.047240 10.630146
3 4 193.465538 53.150729
4 497 149.088613 9.433981
4 479 151.174229 26.172505
4 476 128.363826 38.832976
4 474 125.052717 72.069411
4 466 100.466550 44.011362
4 449 197.773778 25.298221
4 443 150.531868 10.770330
4 437 130.660022 19.026298
4 436 181.089327 13.453624
4 415 189.957322 25.298221
4 395 166.372679 20.124612
4 390 129.271056 17.262677
4 389 140.073673 16.278821
4 388 153.678123 28.442925
4 372 142.105121 9.000000
4 368 187.391663 17.117243
4 360 115.297932 32.756679
4 352 158.261610 33.837849
4 342 172.788430 20.000000
4 334 135.278329 25.961510
4 327 166.128339 24.758837
4 326 140.655346 28.844410
4 301 143.576079 78.600254
4 293 149.857289 21.633308
4 291 151.989240 27.459060
4 286 129.424559 49.819675
4 279 178.642146 40.496913
4 277 189.462029 12.041595
4 265 189.491675 45.276926
4 260 151.689387 67.446275
4 253 182.927566 20.124612
4 238 138.580288 27.513633
4 229 102.863616 45.044423
4 220 111.291392 66.640828
4 218 163.633005 65.459911
4 217 103.330166 54.129474
4 214 109.065170 18.248288
4 213 114.164873 36.138622
4 210 133.990188 18.110770
4 204 190.154497 22.000000
4 178 104.122195 29.732137
4 158 100.362867 20.591260
4 155 119.425553 11.180340
4 152 144.195868 39.962482
4 145 154.040990 39.051248
4 142 161.530674 26.400758
4 136 131.587531 7.810250
4 127 169.338923 29.154759
4 123 119.792284 54.405882
4 118 104.375961 17.804494
4 111 104.617251 21.540659
4 108 185.920623 26.400758
4 104 145.031306 25.495098
4 98 148.193330 17.029386
4 85 135.777912 12.727922
4 80 197.020546 42.379240
4 76 177.617889 51.244512
4 74 114.420058 25.238859
4 70 186.482575 37.643060
4 36 167.109564 58.796258
4 28 166.109445 81.467785
4 24 169.410141 47.169906
4 21 105.689852 23.769729
4 19 168.973060 28.844410
4 10 180.701533 69.231496
4 7 169.322857 8.246211
5 494 172.303226 4.123106
5 488 189.766703 12.806248
5 479 183.487730 27.586228
5 478 106.293414 39.000000
5 474 179.921199 21.633308
5 463 187.609926 27.730849
5 450 106.656281 10.049876
5 449 199.346753 25.806976
5 447 131.805794 49.010203
5 422 160.697271 16.278821
5 411 160.877427 83.486526
5 410 163.393325 14.212670
5 406 130.036193 43.416587
5 400 180.669711 43.046487
5 398 167.769285 29.427878
5 392 134.653445 9.000000
5 363 166.590334 15.811388
5 349 112.800591 52.392748
5 344 182.846775 18.027756
5 329 102.368246 10.440307
5 303 109.821138 48.020829
5 292 160.464664 2.000000
5 282 116.788304 16.643317
5 278 196.303712 10.000000
5 277 127.574228 61.846584
5 276 182.897749 33.615473
5 273 165.713853 27.459060
5 254 133.264080 15.000000
5 251 151.870809 15.297059
5 250 146.415386 9.433981
5 248 102.586937 6.000000
5 233 124.174034 19.924859
5 222 136.182088 12.529964
5 208 186.074668 47.434165
5 202 130.467448 21.377558
5 200 116.103288 72.567210
5 188 173.684593 8.602325
5 186 137.123729 43.011626
5 185 115.450040 5.385165
5 175 105.490387 36.674242
5 173 197.821000 20.615528
5 157 176.327467 56.797887
5 142 168.883712 58.008620
5 139 127.857193 5.656854
5 138 156.997179 33.241540
5 129 136.652997 33.136083
5 128 162.510638 12.165525
5 123 123.587513 9.899495
5 120 149.453589 23.537205
5 117 145.357413 13.601471
5 115 125.955759 52.325902
5 98 159.274726 46.690470
5 94 105.822077 25.709920
5 91 142.744063 43.185646
5 89 155.578438 19.104973
5 73 133.396305 36.069378
5 57 125.641811 43.657760
5 52 121.292291 61.983869
5 50 166.660385 30.594117
5 49 177.512620 9.055385
5 36 167.707677 16.031220
5 31 169.247322 30.066593
5 15 101.686654 29.732137
5 10 103.889766 25.079872
5 8 155.321990 11.045361
6 497 132.154102 16.000000
6 495 119.993054 42.720019
6 491 129.006583 30.000000
6 482 169.277831 20.880613
6 480 135.443094 5.000000
6 470 134.496971 55.317267
6 443 167.098830 2.236068
6 428 111.770561 35.777088
6 420 103.380682 16.031220
6 408 194.956023 40.607881
6 403 168.767740 36.796739
6 398 140.033679 14.866069
6 395 157.466661 10.770330
6 393 192.355253 21.095023
6 390 189.487268 12.041595
6 389 102.824074 15.556349
6 382 118.311012 16.552945
6 377 148.761994 7.615773
6 371 108.646151 47.413078
6 369 161.055075 45.453273
6 368 104.340432 11.401754
6 348 142.042455 29.614186
6 343 186.696886 25.632011
6 341 125.632724 38.288379
6 336 108.702840 30.364453
6 331 164.209506 79.309520
6 323 193.340401 37.336309
6 317 177.950162 87.692645
6 316 165.896160 31.622777
6 294 197.230167 38.948684
6 288 133.272152 30.066593
6 279 198.050262 31.320920
6 271 117.223220 29.154759
6 269 162.278736 20.396078
6 262 167.328093 24.000000
6 258 152.666314 13.000000
6 257 196.775706 42.520583
6 236 134.426923 27.073973
6 231 164.436876 23.409400
6 226 100.156389 58.821765
6 201 129.382946 40.311289
6 182 133.204616 44.102154
6 171 140.190068 33.421550
6 168 186.849608 27.513633
6 162 125.559869 5.830952
6 160 129.677336 17.888544
6 148 189.673682 8.062258
6 146 143.870880 10.049876
6 141 178.439330 27.730849
6 133 198.319832 43.266615
6 132 104.925955 14.142136
6 129 182.779763 13.892444
6 123 140.362288 47.675990
6 122 191.622841 42.638011
6 121 108.412487 5.000000
6 117 149.065128 41.231056
6 104 155.832346 16.155494
6 97 101.752888 18.681542
6 80 127.015290 35.510562
6 76 121.728506 45.617979
6 69 198.983055 16.124515
6 62 160.287443 27.892651
6 58 119.778768 25.000000
6 55 116.206275 8.062258
6 49 122.566178 41.436699
6 45 187.106861 22.022716
6 39 168.872590 39.812058
6 30 119.341885 41.340053
6 27 121.533784 30.413813
6 14 133.309465 45.967380
7 493 119.498273 17.691806
7 492 150.916730 9.486833
7 487 166.514081 10.049876
7 486 159.688342 65.520989
7 478 137.766338 43.737855
7 473 192.073950 37.000000
7 469 189.365678 30.463092
7 463 127.440020 46.615448
7 460 135.944830 29.681644
7 435 167.805008 14.142136
7 403 125.759852 30.083218
7 393 140.870785 14.142136
7 392 150.584770 48.301139
7 386 166.122140 21.540659
7 378 132.493625 68.000000
7 377 158.997257 21.470911
7 376 115.187268 32.140317
7 368 188.325972 25.317978
7 360 160.750145 40.706265
7 354 142.202558 6.403124
7 346 110.054477 59.774577
7 345 159.733199 25.495098
7 342 102.490001 16.124515
7 330 129.833245 61.400326
7 329 175.939475 61.619802
7 326 125.056180 35.383612
7 320 116.940106 74.303432
7 296 144.812064 59.236813
7 283 144.398064 30.066593
7 281 138.473890 41.773197
7 277 178.121530 15.652476
7 271 163.896338 13.601471
7 253 189.390620 14.866069
7 241 144.635611 46.872167
7 238 123.584679 35.735137
7 231 127.156958 7.810250
7 223 136.709561 44.407207
7 221 112.950357 2.828427
7 210 154.596977 22.360680
7 199 172.654391 79.849859
7 196 180.755365 29.427878
7 184 180.356830 7.615773
7 183 113.525176 20.808652
7 163 131.340135 38.013156
7 161 146.478969 18.357560
7 152 146.018801 46.097722
7 146 190.337392 18.384776
7 138 161.666237 34.014703
7 136 134.344773 3.605551
7 124 151.087537 24.698178
7 121 103.868796 16.124515
7 115 144.399250 8.485281
7 88 110.820736 36.891733
7 85 106.358797 18.384776
7 80 174.232495 43.908997
7 79 186.760211 44.777226
7 74 131.414976 17.691806
7 62 191.172601 25.632011
7 58 131.572275 22.847319
7 48 175.813041 48.836462
7 30 129.646491 26.870058
7 21 109.693805 17.804494
7 11 139.709378 20.124612
8 497 119.037110 45.617979
8 488 154.329416 21.023796
8 482 163.294058 49.648766
8 480 146.194068 37.013511
8 472 191.038977 9.486833
8 464 176.244415 10.816654
8 463 100.791045 34.713110
8 461 163.693368 42.941821
8 450 156.999779 1.000000
8 447 181.147875 51.419841
8 439 177.218543 2.000000
8 421 188.339914 9.055385
8 412 127.626844 30.479501
8 398 123.237344 30.594117
8 381 178.677306 46.141088
8 374 189.293082 20.024984
8 353 157.582117 28.442925
8 352 129.764843 66.940272
8 343 193.161877 17.720045
8 336 101.981367 55.901699
8 316 140.585579 31.827661
8 310 199.520674 11.045361
8 300 176.213862 12.041595
8 295 127.345790 22.090722
8 292 130.935650 9.055385
8 288 167.386463 51.739733
8 282 158.918065 13.152946
8 272 106.748691 8.602325
8 269 197.032954 40.311289
8 268 168.611870 20.396078
8 259 146.458070 48.020829
8 254 116.070064 13.152946
8 243 122.941286 36.249138
8 242 109.752127 27.202941
8 229 162.264132 14.035669
8 216 113.980263 60.207973
8 188 185.996542 8.485281
8 183 163.055177 41.868843
8 177 177.673630 46.173586
8 174 142.996321 22.561028
8 157 144.203052 53.851648
8 154 154.892173 58.249464
8 152 131.336236 33.301652
8 148 171.829897 33.136083
8 147 178.129518 11.704700
8 145 110.013542 73.246160
8 139 161.122978 8.602325
8 137 135.711634 23.853721
8 133 139.778385 28.442925
8 132 154.284856 31.575307
8 112 137.693001 33.941125
8 92 180.363965 30.016662
8 90 153.805530 9.486833
8 88 113.906863 26.400758
8 87 107.709755 56.142675
8 80 184.741180 6.324555
8 49 181.293326 2.000000
8 47 166.627820 15.297059
8 46 191.489872 44.922155
8 39 178.326280 4.472136
8 24 135.239690 5.385165
8 20 137.947941 57.280014
8 15 194.396343 22.847319
8 12 158.180976 17.464249
9 497 147.700068 31.780497
9 495 156.660475 17.804494
9 486 172.161239 31.400637
9 485 133.696610 72.027772
9 484 119.715652 27.730849
9 480 149.834869 40.607881
9 478 176.692932 12.083046
9 453 163.918704 67.623960
9 449 104.727042 30.675723
9 434 108.029168 30.066593
9 431 135.748601 57.201399
9 422 182.856560 32.000000
9 419 118.042710 5.830952
9 418 196.871579 31.764760
9 408 118.568194 5.000000
9 400 157.821095 9.055385
9 398 151.156435 42.953463
9 381 156.261196 62.609903
9 378 138.185060 73.000000
9 374 104.961965 17.029386
9 371 170.168059 14.764823
9 360 145.894814 70.724819
9 354 189.703146 33.286634
9 343 151.461385 38.327536
9 332 112.522634 19.235384
9 330 181.193017 40.360872
9 314 129.787664 31.384710
9 303 147.762324 14.317821
9 296 119.140958 86.833173
9 283 124.184008 11.180340
9 263 105.943300 35.227830
9 261 166.841027 5.000000
9 258 180.844483 38.013156
9 256 178.104538 17.088007
9 253 100.537637 43.104524
9 249 100.560135 27.856777
9 241 127.939407 63.324561
9 183 177.230569 15.033296
9 178 164.478839 45.221676
9 156 132.666449 37.215588
9 141 185.259737 41.194660
9 132 100.227440 43.382024
9 129 115.523009 46.529560
9 121 103.302446 44.687806
9 119 197.099020 29.068884
9 115 134.091203 26.925824
9 111 161.123541 26.019224
9 105 148.255455 14.866069
9 104 190.352399 49.648766
9 103 199.308601 60.000000
9 93 153.217420 65.551506
9 91 160.520458 78.102497
9 56 145.203415 69.462220
9 51 142.920566 39.051248
9 50 111.981842 14.866069
9 29 157.726049 9.848858
10 492 124.113583 69.778220
10 476 141.769506 50.209561
10 475 105.488373 49.244289
10 432 143.254541 49.244289
10 410 165.953514 12.041595
10 403 111.431673 49.678969
10 384 110.095567 85.146932
10 371 146.797997 34.205263
10 366 189.536211 30.594117
10 363 110.633204 9.433981
10 350 147.358132 60.745370
10 323 117.475618 81.706793
10 322 187.863773 18.867962
10 310 111.836971 11.000000
10 282 150.142068 9.055385
10 265 173.123510 24.351591
10 255 112.064411 53.488316
10 229 165.665077 27.459060
10 220 176.425956 17.888544
10 211 109.163431 35.355339
10 205 199.756280 59.682493
10 181 137.549497 20.024984
10 180 157.418886 6.082763
10 174 190.108679 28.600699
10 172 136.858098 7.280110
10 153 110.636306 33.541020
10 138 150.629136 38.832976
10 120 182.061514 30.870698
10 118 153.556871 59.093147
10 116 162.610979 53.084838
10 113 139.787563 55.217751
10 109 177.670454 79.309520
10 108 104.380485 52.611786
10 105 145.275936 56.080300
10 89 120.924995 24.698178
10 76 170.333999 90.470990
10 49 156.707609 22.022716
10 48 131.020562 36.249138
10 24 117.131996 24.331050
11 492 146.243821 15.000000
11 490 141.653766 31.906112
11 478 164.490127 25.019992
11 475 163.719439 7.810250
11 456 129.517539 46.647615
11 451 176.327098 6.324555
11 448 113.861507 65.764732
11 432 102.641049 41.000000
11 425 188.391510 9.899495
11 403 179.526584 10.198039
11 400 179.067005 23.194827
11 377 197.554941 29.120440
11 375 179.282864 73.164199
11 374 116.616502 26.570661
11 371 154.973826 27.166155
11 355 169.391542 36.055513
11 342 153.474601 32.015621
11 333 165.610132 30.149627
11 330 120.020679 48.548944
11 327 135.536114 3.162278
11 311 119.167004 28.284271
11 299 182.631657 32.649655
11 295 175.323678 28.861739
11 288 196.837458 13.928388
11 269 187.012142 46.324939
11 261 120.599614 19.313208
11 256 117.762452 2.828427
11 254 157.346141 33.615473
11 246 177.307223 43.908997
11 238 148.783014 51.865210
11 233 174.478137 61.983869
11 221 123.551044 22.825424
11 191 190.436780 81.394103
11 187 138.968264 66.098411
11 183 187.270483 3.162278
11 179 119.954319 80.262071
11 176 115.295363 24.351591
11 175 101.131990 11.401754
11 174 122.595368 31.780497
11 172 103.686872 49.648766
11 168 180.658574 24.020824
11 156 101.662373 23.430749
