800 36187
72 83 64.235542
91 17 90.804702
1 2 96.246351
31 95 84.397956
23 98 70.230522
32 58 50.814463
28 66 83.528992
71 30 56.900027
92 52 54.805579
36 33 68.955398
57 16 98.425520
28 85 53.464989
80 2 70.523750
14 63 71.249450
50 48 86.120061
55 44 70.258933
6 11 92.648101
69 88 60.376902
61 1 67.255536
52 45 54.017627
6 15 60.969530
54 14 62.545418
70 2 88.825358
63 62 76.719653
69 43 84.180031
5 41 62.699097
78 6 63.181372
86 46 55.335746
66 10 86.985807
11 70 76.759789
88 6 71.568692
86 58 51.221349
41 8 67.564491
13 98 67.815044
35 48 85.619306
50 54 87.795013
49 67 68.629507
98 10 69.148298
90 85 94.695040
29 61 73.435086
35 62 88.103696
18 22 93.120560
28 74 76.900075
65 11 58.627446
17 94 64.370010
65 88 63.020136
31 96 78.886379
91 38 57.018110
66 18 73.397038
14 30 96.141915
60 29 61.035737
34 89 84.366568
61 93 58.687333
26 84 99.861095
41 56 61.086221
40 75 92.867364
82 46 62.560193
26 4 74.267593
50 38 98.203110
8 66 99.546000
44 24 51.027383
46 77 69.771802
51 66 50.767349
90 30 68.591874
27 1 87.586846
18 84 86.386655
5 10 56.386886
70 84 56.216352
28 82 55.534952
56 3 51.081926
0 95 79.651439
54 59 93.638648
50 73 94.202486
3 31 56.551513
25 68 52.266094
31 66 58.572495
80 6 69.571649
28 67 81.152473
39 51 65.590606
42 98 92.968687
71 31 77.294388
63 19 76.626343
11 98 77.335255
27 83 85.981721
5 88 76.487439
91 48 88.421476
54 86 78.849085
43 31 89.047631
6 72 62.689069
29 15 77.052195
29 91 88.593631
33 9 63.716451
12 63 96.823997
84 70 89.360980
41 0 82.308325
11 73 84.410842
61 56 75.747634
33 46 88.695211
71 13 90.627195
23 7 81.282587
72 55 89.777137
20 51 70.278633
55 62 74.921234
25 9 83.979623
72 73 76.830147
6 58 77.187328
74 80 92.552118
21 99 96.401796
48 17 58.339801
15 68 58.142724
69 95 89.370484
73 11 85.634189
94 14 84.769067
61 81 66.705739
0 3 71.615910
29 74 61.256506
8 5 55.127214
18 60 50.464995
72 39 50.304137
58 12 67.816283
19 93 77.517190
89 43 88.897768
29 80 81.532735
10 42 74.341186
42 77 78.258748
35 73 63.841060
86 88 58.752029
2 32 54.006382
12 72 52.536271
97 17 99.379224
19 94 85.288968
51 0 92.313409
29 66 69.657857
6 92 60.210203
79 64 76.293032
45 91 96.488004
99 20 87.397531
88 62 68.845150
17 69 92.889800
52 94 95.737332
0 797 153.975748 58.523500
0 788 164.520567 36.619667
0 787 162.743042 32.572995
0 771 123.513883 50.606324
0 757 197.932044 4.000000
0 752 105.974862 29.698485
0 738 146.026895 10.816654
0 735 108.186473 24.083189
0 719 106.904852 34.655447
0 718 146.635169 17.464249
0 714 143.819039 16.124515
0 694 161.939231 6.324555
0 683 124.430704 36.055513
0 670 106.884509 35.383612
0 668 110.621604 59.841457
0 655 180.948199 7.280110
0 654 134.566628 26.248809
0 653 128.125661 27.313001
0 651 188.960963 70.604532
0 645 139.639171 40.853396
0 639 126.884108 13.341664
0 635 159.538900 32.062439
0 633 124.265988 56.400355
0 631 166.199822 16.643317
0 626 179.959305 31.384710
0 621 176.852051 26.305893
0 618 159.175829 17.262677
0 615 154.754367 45.011110
0 611 114.542351 30.886890
0 607 144.955429 21.023796
0 593 146.229031 38.897301
0 575 168.518100 11.401754
0 571 109.475996 42.449971
0 568 108.972072 8.602325
0 566 192.031983 23.537205
0 562 107.408041 11.661904
0 560 114.946934 32.202484
0 553 138.058877 20.591260
0 551 115.594514 11.704700
0 540 121.851786 33.615473
0 535 184.694046 14.317821
0 534 159.413553 44.821870
0 531 183.791017 18.973666
0 518 109.124750 43.416587
0 482 166.298062 16.278821
0 473 194.412620 12.369317
0 462 190.072949 26.570661
0 460 100.864691 33.301652
0 458 122.538281 26.019224
0 453 179.033912 4.472136
0 448 140.503861 21.023796
0 446 149.422389 8.544004
0 444 138.572812 66.648331
0 442 164.769849 19.924859
0 440 115.622211 15.297059
0 428 118.532117 22.022716
0 426 141.621900 38.948684
0 422 174.798040 36.235342
0 417 173.286484 12.529964
0 414 156.164252 8.062258
0 413 119.753469 55.226805
0 402 119.515515 43.840620
0 398 124.682351 21.587033
0 379 129.229466 36.055513
0 376 128.487587 16.155494
0 369 116.714334 35.227830
0 364 136.637507 30.479501
0 360 143.434521 30.083218
0 359 154.773211 32.310989
0 358 152.232021 24.166092
0 346 165.286307 28.792360
0 345 139.467257 24.083189
0 344 111.645574 48.795492
0 338 149.077323 55.946403
0 332 148.592006 64.815122
0 331 177.943636 57.384667
0 328 143.489943 17.720045
0 327 138.664956 57.314920
0 322 178.808327 54.561891
0 291 166.028224 20.000000
0 284 117.698868 37.215588
0 263 119.312188 65.604878
0 262 115.450614 35.846897
0 254 156.271680 33.301652
0 251 184.082037 37.013511
0 243 131.072825 12.165525
0 241 174.803797 1.000000
0 239 125.703938 23.600847
0 224 105.870865 13.601471
0 206 148.090281 33.376639
0 205 181.868189 17.117243
0 203 125.624334 49.648766
0 188 167.605796 46.065171
0 187 106.550540 13.038405
0 183 154.853800 59.539903
0 175 196.093383 52.201533
0 167 123.264874 34.785054
0 163 191.491306 20.615528
0 162 139.527904 30.083218
0 158 178.038085 56.938563
0 154 143.723327 21.095023
0 151 104.814210 22.022716
0 129 117.505342 19.026298
0 122 155.368901 27.294688
0 108 153.891533 18.681542
0 100 166.097348 25.612497
0 96 133.312537 24.041631
0 94 197.381477 23.769729
0 91 104.762304 16.763055
0 88 112.120863 19.416488
0 83 163.409701 23.769729
0 70 122.461172 36.400549
0 65 131.433051 19.849433
0 60 178.860315 24.186773
0 59 178.732852 29.529646
0 58 115.515089 48.414874
0 56 109.933139 12.000000
0 52 153.536648 25.179357
0 45 141.219026 52.000000
0 44 115.804004 43.324358
0 43 101.626929 20.000000
0 41 123.087215 38.118237
0 37 141.428337 28.635642
0 25 169.232725 18.027756
0 24 129.637756 39.661064
1 772 196.282137 7.071068
1 771 165.326107 27.202941
1 768 152.902630 51.039201
1 766 187.773443 65.924199
1 762 104.854011 61.522354
1 752 130.940715 97.493590
1 723 131.496770 14.212670
1 690 109.668221 17.029386
1 688 148.446056 34.205263
1 656 186.865671 16.031220
1 633 163.559755 23.706539
1 624 114.543404 34.000000
1 576 120.178207 62.649820
1 572 160.941231 41.146081
1 569 119.305708 16.278821
1 559 132.299070 15.033296
1 555 124.350932 58.694122
1 549 141.766880 22.671568
1 523 163.732122 8.602325
1 520 103.211247 18.357560
1 509 120.499731 66.128662
1 492 179.247210 19.723083
1 490 113.144386 27.459060
1 487 174.036380 30.000000
1 452 120.466236 101.592323
1 445 128.948390 41.436699
1 436 175.663309 42.190046
1 435 143.553452 13.000000
1 394 170.376727 2.828427
1 393 144.896034 32.756679
1 388 173.191207 55.443665
1 369 166.658864 71.021124
1 346 110.222141 76.105190
1 342 126.093837 11.000000
1 341 154.432307 64.498062
1 334 115.076153 19.104973
1 313 157.034552 93.300589
1 273 185.929077 92.913939
1 271 124.744374 10.000000
1 268 105.480608 57.245087
1 258 172.794748 49.406477
1 253 188.304129 9.486833
1 251 120.024013 88.459030
1 247 192.972955 30.463092
1 246 149.245360 49.030603
1 239 139.329721 52.153619
1 213 125.272025 62.072538
1 212 173.596292 62.289646
1 204 181.096601 28.792360
1 201 189.004147 12.529964
1 192 176.807539 18.601075
1 185 101.596332 77.781746
1 178 168.251357 58.523500
1 157 189.951925 25.709920
1 138 175.632712 51.264022
1 135 188.717593 22.090722
1 133 118.900314 54.129474
1 108 151.296021 55.569776
1 98 132.271045 29.681644
1 84 189.277042 27.730849
1 55 196.192055 31.384710
1 50 105.462252 54.781384
1 49 155.935906 71.028163
1 47 106.414197 60.008333
1 17 131.556089 26.000000
1 13 110.368213 23.323808
2 787 121.490349 52.952809
2 783 188.590641 42.047592
2 780 196.297290 11.401754
2 777 146.234723 24.738634
2 769 194.071249 16.278821
2 765 169.092038 26.683328
2 752 134.538852 21.000000
2 743 114.095262 15.033296
2 742 162.064993 14.035669
2 739 183.784212 33.105891
2 728 153.424983 16.124515
2 719 187.337018 18.439089
2 699 157.380504 28.600699
2 694 134.521584 42.720019
2 689 176.341165 14.035669
2 673 134.188043 21.095023
2 638 136.117917 11.180340
2 637 144.592522 73.164199
2 625 124.139968 6.324555
2 608 111.750629 14.422205
2 594 133.310115 66.098411
2 589 143.040283 47.169906
2 574 163.046651 70.710678
2 550 165.581159 4.242641
2 548 132.317324 53.310412
2 533 159.238706 19.416488
2 527 171.043411 68.410526
2 522 188.253230 15.652476
2 521 165.652903 26.925824
2 496 102.599500 8.062258
2 473 198.621443 51.088159
2 467 187.143252 69.354164
2 453 191.190141 49.769469
2 445 194.918733 84.599054
2 431 133.377975 38.078866
2 424 185.261390 14.764823
2 402 164.010771 14.866069
2 387 167.916827 86.023253
2 383 199.356653 20.615528
2 374 126.075764 68.468971
2 362 151.701039 22.360680
2 356 152.781636 38.418745
2 343 113.412782 49.244289
2 338 109.081544 9.219544
2 318 187.303221 35.057096
2 317 189.753947 17.492856
2 306 143.269587 13.000000
2 276 123.421138 45.793013
2 260 134.346469 78.917679
2 255 167.409555 5.000000
2 252 135.171767 30.083218
2 245 167.656583 6.324555
2 237 110.449838 7.071068
2 230 198.218418 31.048349
2 227 133.237742 26.248809
2 222 142.767163 50.000000
2 217 157.457124 37.215588
2 200 104.281154 82.006097
2 194 131.020393 41.593269
2 189 123.110027 11.045361
2 139 106.880654 42.720019
2 119 129.641835 79.630396
2 116 110.253279 13.416408
2 113 198.070795 17.117243
2 100 124.560568 22.561028
2 78 143.631255 75.000000
2 52 183.332185 69.375788
2 46 188.571339 20.615528
2 40 111.548082 29.068884
2 37 182.688838 54.230987
2 28 114.647103 1.414214
2 11 163.249121 83.773504
3 794 135.470474 22.825424
3 786 128.059886 18.439089
3 780 172.330665 49.819675
3 764 122.773695 11.704700
3 763 117.813833 86.452299
3 760 115.600252 29.274562
3 730 146.194833 68.883960
3 727 152.160301 2.000000
3 715 183.009808 29.410882
3 712 181.366600 11.401754
3 705 119.816884 5.000000
3 683 193.459646 22.561028
3 677 179.585018 4.123106
3 675 153.054627 42.059482
3 644 136.226809 51.039201
3 637 137.042142 20.615528
3 634 157.335780 18.384776
3 633 167.247201 76.655072
3 618 160.152169 40.607881
3 617 164.216434 14.866069
3 595 196.889036 29.068884
3 586 170.405448 40.447497
3 580 162.287229 45.650849
3 578 121.449605 36.069378
3 573 114.036703 12.649111
3 572 145.619414 30.870698
3 555 110.020944 23.086793
3 553 125.584785 54.708317
3 535 128.308252 42.520583
3 519 124.668047 23.345235
3 484 188.833906 14.317821
3 482 163.778726 59.093147
3 475 152.727933 31.764760
3 472 161.164571 10.049876
3 464 186.552421 2.828427
3 455 170.541766 53.263496
3 439 176.764824 9.219544
3 437 132.747254 58.694122
3 422 122.702067 20.248457
3 412 159.774631 41.109610
3 370 114.113854 24.738634
3 366 142.518951 22.847319
3 362 153.234277 34.234486
3 353 193.698871 20.099751
3 350 195.573578 55.317267
3 344 189.461086 7.071068
3 335 130.741013 61.587336
3 332 152.909358 16.124515
3 331 156.708287 58.051701
3 329 190.893182 29.427878
3 324 117.125793 16.492423
3 313 153.597323 68.796802
3 310 161.298630 9.848858
3 290 179.413021 73.082146
3 283 175.046928 25.238859
3 282 175.335333 11.661904
3 278 125.032435 29.681644
3 273 185.067872 47.801674
3 270 100.920118 25.079872
3 265 153.340687 8.062258
3 259 109.735919 50.921508
3 258 189.754025 37.107951
3 256 117.119413 39.824616
3 251 162.463853 34.365681
3 242 150.918596 17.000000
3 202 103.671834 4.472136
3 199 133.005618 102.004902
3 178 127.683420 37.589892
3 173 136.419088 41.109610
3 172 155.707685 10.630146
3 168 187.458051 61.098281
3 148 150.532942 40.311289
3 124 198.226636 74.060786
3 90 140.692328 16.763055
3 64 144.231813 17.464249
3 59 193.800214 26.400758
3 49 130.153413 12.206556
3 46 174.972826 54.781384
3 39 146.709573 15.000000
3 22 186.861700 25.179357
3 18 165.866009 48.052055
3 4 163.835365 53.150729
4 789 140.459023 28.653098
4 787 127.164639 70.007142
4 778 143.248386 8.000000
4 771 115.505951 20.024984
4 761 102.499972 55.713553
4 752 168.280822 68.000000
4 749 100.573822 45.880279
4 741 103.420090 15.000000
4 736 121.621509 26.248809
4 735 110.309742 53.907328
4 731 193.174115 33.286634
4 724 138.740922 54.083269
4 723 172.773594 18.027756
4 713 144.092711 70.178344
4 711 142.412757 69.339743
4 692 105.779213 38.600518
4 688 171.776131 21.840330
4 676 178.831845 68.963759
4 670 161.486898 21.213203
4 659 159.234181 7.211103
4 656 129.364787 38.209946
4 651 159.713534 56.612719
4 649 199.926509 8.944272
4 629 173.596600 30.016662
4 612 153.513748 19.209373
4 593 130.079922 37.483330
4 591 148.569427 18.867962
4 580 100.223320 29.068884
4 577 116.941622 12.041595
4 569 114.435435 18.601075
4 563 164.058686 36.674242
4 554 157.400644 16.492423
4 536 141.600074 13.892444
4 528 107.307072 44.204072
4 518 172.906595 10.049876
4 515 144.100046 24.515301
4 514 175.587894 19.104973
4 511 173.480417 52.952809
4 504 147.520136 22.090722
4 502 197.209403 10.440307
4 497 183.790159 9.433981
4 490 140.694251 7.000000
4 483 135.950325 23.409400
4 482 156.563754 28.017851
4 476 184.786962 38.832976
4 473 178.363081 30.413813
4 472 162.342966 43.104524
4 466 156.563093 44.011362
4 449 157.194926 25.298221
4 430 123.829864 42.485292
4 427 115.797274 27.730849
4 425 186.559713 36.124784
4 418 183.543397 62.289646
4 412 115.723783 43.600459
4 399 160.156313 31.256999
4 398 137.057145 24.083189
4 394 145.803705 26.925824
4 389 108.725740 16.278821
4 377 137.280466 16.278821
4 373 162.745327 69.856997
4 372 123.161175 9.000000
4 346 101.339152 51.546096
4 304 120.145971 70.327804
4 287 164.761249 48.548944
4 284 108.646224 61.684682
4 278 193.052567 47.010637
4 277 108.861295 12.041595
4 275 184.234117 78.006410
4 267 166.532984 27.856777
4 263 156.381432 63.007936
4 262 181.443520 30.083218
4 261 150.323143 44.944410
4 256 197.075683 23.430749
4 254 117.393845 35.846897
4 222 106.886897 40.804412
4 221 181.862645 6.000000
4 217 195.756926 54.129474
4 210 169.229863 18.110770
4 208 138.425739 7.211103
4 207 152.951852 24.186773
4 202 193.059727 49.040799
4 184 154.223013 10.295630
4 176 139.511565 28.635642
4 157 176.603124 6.324555
4 146 169.946796 10.295630
4 145 199.667879 39.051248
4 142 113.660270 26.400758
4 132 115.750502 23.430749
4 125 108.393619 21.095023
4 117 150.940736 50.249378
4 112 178.495829 42.190046
4 108 131.554794 26.400758
4 102 152.279887 31.622777
4 99 198.641800 72.801099
4 96 196.316044 24.083189
4 85 160.926111 12.727922
4 74 191.694367 25.238859
4 58 105.177339 19.026298
4 51 145.160228 23.537205
4 50 158.227351 39.623226
4 44 161.558771 3.605551
4 42 126.603748 31.780497
4 18 108.550494 15.231546
4 17 158.634454 30.413813
4 13 143.997593 7.000000
4 7 115.437391 8.246211
5 790 140.497099 34.985711
5 788 139.754519 37.215588
5 775 184.667254 20.099751
5 773 178.922838 13.000000
5 750 192.706371 25.000000
5 747 177.726981 45.398238
5 725 133.145851 32.015621
5 721 132.217937 3.162278
5 718 154.330105 38.013156
5 712 103.092647 20.808652
5 699 131.885816 25.000000
5 686 167.990375 75.769387
5 665 118.843149 24.758837
5 642 140.279435 8.544004
5 638 118.931111 39.115214
5 636 197.338977 17.262677
5 635 171.834229 18.110770
5 634 171.210998 2.236068
5 625 195.980778 43.416587
5 620 168.150272 4.123106
5 618 132.137109 21.400935
5 613 187.675144 16.031220
5 595 173.327611 14.000000
5 589 177.297337 10.770330
5 580 145.902495 32.140317
5 570 134.886382 35.510562
5 568 103.901085 42.449971
5 556 154.452989 32.893768
5 555 193.520836 41.012193
5 544 147.898678 24.758837
5 529 169.890380 9.848858
5 528 134.017935 10.770330
5 526 187.653197 45.310043
5 524 154.557633 9.486833
