200 2333
0 178 144.701706 19.235384
0 176 194.894934 37.121422
0 175 130.017188 52.201533
0 167 154.197270 34.785054
0 162 177.983229 30.083218
0 155 132.172145 37.000000
0 148 131.785382 30.066593
0 139 108.456894 36.055513
0 132 140.138339 21.377558
0 130 181.423077 56.462377
0 114 117.727786 37.576588
0 112 171.504560 11.401754
0 102 186.300470 14.764823
0 100 160.444669 25.612497
0 95 114.417491 41.000000
0 91 133.800964 16.763055
0 89 100.942670 48.093659
0 81 128.481289 23.537205
0 76 126.032710 27.856777
0 72 167.271864 18.027756
0 69 156.113718 15.524175
0 66 196.889814 22.561028
0 59 129.395274 29.529646
0 51 103.819968 64.031242
0 19 169.158556 15.811388
1 183 152.120056 31.780497
1 141 131.134748 11.180340
1 130 131.731457 14.035669
1 115 190.058868 23.853721
1 111 178.683973 21.189620
1 103 171.964719 15.231546
1 88 134.760575 60.464866
1 87 173.578907 35.057096
1 74 101.981907 26.683328
1 61 188.957844 32.140317
1 51 151.562135 8.062258
1 42 134.154052 22.022716
1 36 120.743226 86.556340
2 140 160.019030 22.203603
2 122 174.292391 29.154759
2 116 102.166303 13.416408
2 105 177.746816 82.855296
2 101 145.796951 16.278821
2 93 188.466774 98.229324
2 49 138.191485 46.529560
2 48 160.214442 36.715120
2 32 122.267738 16.552945
2 31 139.134155 9.219544
2 12 188.695731 47.010637
3 188 148.300448 14.035669
3 172 106.406019 10.630146
3 170 144.809449 67.186308
3 149 145.190261 27.202941
3 138 135.801293 21.400935
3 132 148.629417 40.496913
3 123 114.348818 12.041595
3 113 187.921350 56.612719
3 108 179.764165 40.718546
3 81 146.080275 38.897301
3 79 177.980218 39.623226
3 73 158.448138 55.803226
3 64 118.044993 17.464249
3 61 112.740792 68.007353
3 49 132.027044 12.206556
3 18 120.026900 48.052055
4 192 101.698637 25.942244
4 160 183.589179 19.416488
4 157 154.180952 6.324555
4 156 122.441863 2.828427
4 154 143.608209 61.392182
4 144 128.473342 56.356011
4 132 124.608166 23.430749
4 127 121.355025 29.154759
4 121 174.270293 8.000000
4 116 113.074940 92.633687
4 96 159.546509 24.083189
4 88 134.484736 31.827661
4 85 135.342677 12.727922
4 84 198.680664 24.083189
4 83 123.180467 64.288413
4 70 183.643125 37.643060
4 62 105.086684 22.022716
4 61 167.989916 15.811388
4 59 128.833387 44.654227
4 55 140.887977 4.000000
4 54 116.619332 29.614186
4 52 143.182204 44.271887
4 44 128.809327 3.605551
4 42 196.383497 31.780497
4 30 189.262479 31.906112
4 27 106.789545 28.178006
4 26 154.831635 24.186773
4 21 107.307472 23.769729
4 12 119.530337 35.510562
4 11 186.858679 26.248809
4 6 127.334372 9.433981
5 194 121.228974 15.524175
5 188 170.447858 8.602325
5 181 181.515323 24.166092
5 178 143.670837 25.019992
5 172 114.056067 20.000000
5 164 109.988666 62.177166
5 160 168.279003 56.435804
5 139 135.411092 5.656854
5 117 184.258959 13.601471
5 104 181.353943 34.000000
5 101 194.957601 21.587033
5 96 118.743695 27.892651
5 88 116.696620 23.000000
5 84 193.638266 73.389373
5 73 141.924161 36.069378
5 62 100.339745 70.519501
5 59 198.724949 8.246211
5 54 109.914077 23.345235
5 40 129.173132 22.803509
5 33 139.612926 15.231546
5 8 126.533409 11.045361
6 185 172.355336 42.941821
6 178 168.422253 20.518285
6 163 122.916906 24.207437
6 159 161.617815 39.698866
6 149 175.211798 41.231056
6 148 177.748541 8.062258
6 147 168.925287 31.048349
6 141 194.742135 27.730849
6 135 164.607220 19.849433
6 133 196.259659 43.266615
6 132 115.971109 14.142136
6 130 135.055078 26.400758
6 126 177.774982 43.863424
6 113 159.641945 58.830264
6 111 149.111145 28.160256
6 110 187.763648 20.615528
6 104 127.920948 16.155494
6 102 184.522236 22.203603
6 94 172.022607 17.492856
6 85 109.274890 4.123106
6 84 179.479838 30.675723
6 76 190.766302 45.617979
6 69 125.971511 16.124515
6 68 173.118103 31.384710
6 55 132.690463 8.062258
6 46 126.311256 54.708317
6 42 171.843053 39.962482
6 38 142.604540 47.169906
6 35 155.484387 58.034473
6 30 111.455979 41.340053
6 26 169.137950 31.016125
6 17 127.839723 36.138622
7 161 179.878232 18.357560
7 160 192.054856 27.294688
7 159 189.457538 49.929951
7 148 155.090030 20.248457
7 146 169.803397 18.384776
7 141 158.382825 12.727922
7 136 149.832165 3.605551
7 135 134.410616 12.369317
7 121 154.642484 16.124515
7 103 165.803274 30.870698
7 87 169.465694 20.000000
7 85 132.417466 18.384776
7 84 125.445219 26.683328
7 80 118.576839 43.908997
7 72 120.181114 41.773197
7 64 153.366167 64.404969
7 59 103.099075 48.104054
7 55 192.203721 8.246211
7 51 162.641057 16.552945
7 48 182.578913 48.836462
7 44 182.970022 7.810250
7 26 188.612568 26.476405
7 11 155.697016 20.124612
8 188 115.660486 8.485281
8 185 114.923823 16.278821
8 172 127.540068 15.033296
8 151 158.265026 29.068884
8 150 170.408211 52.153619
8 148 138.996047 33.136083
8 139 127.402976 8.602325
8 132 198.247934 31.575307
8 128 118.874279 17.029386
8 123 119.457832 7.211103
8 120 187.705472 13.416408
8 119 173.964310 35.355339
8 108 189.261229 31.320920
8 90 146.088297 9.486833
8 85 123.796475 37.121422
8 70 123.671845 72.034714
8 66 100.730781 30.413813
8 64 189.599748 16.124515
8 60 193.137539 31.953091
8 50 133.148246 20.248457
8 49 115.044967 2.000000
8 44 111.714378 50.960769
8 38 153.329360 70.455660
8 37 168.411133 70.837843
8 33 114.813453 21.400935
8 28 145.533080 49.648766
9 186 131.052190 16.643317
9 184 197.392365 29.681644
9 175 128.503103 12.083046
9 167 119.664758 93.770998
9 161 153.089381 48.166378
9 155 144.163589 32.526912
9 149 134.588581 4.242641
9 147 180.629450 37.013511
9 142 102.428615 23.194827
9 137 104.996792 13.038405
9 133 119.625497 8.602325
9 127 129.831591 12.206556
9 123 103.244726 41.146081
9 92 138.499776 13.341664
9 56 149.289423 69.462220
9 51 190.950198 39.051248
9 50 112.464086 14.866069
9 47 138.550651 20.124612
9 29 137.038495 9.848858
9 11 136.260560 14.560220
10 189 162.222496 39.395431
10 180 137.769276 6.082763
10 175 125.860308 45.276926
10 174 155.360035 28.600699
10 172 170.917522 7.280110
10 142 140.905275 67.955868
10 139 167.074413 27.658633
10 122 124.246882 37.202150
10 115 109.316408 65.795137
10 98 181.887866 60.008333
10 21 169.779962 84.581322
11 188 140.368599 47.423623
11 184 179.280231 16.278821
11 183 198.283065 3.162278
11 176 160.033356 24.351591
11 175 132.369613 11.401754
11 157 142.446654 30.016662
11 149 194.621938 17.029386
11 141 112.999062 27.000000
11 139 144.875268 41.677332
11 138 199.618729 17.888544
11 136 132.624559 18.601075
11 125 174.706859 43.657760
11 122 102.863455 55.027266
11 118 171.124335 8.485281
11 115 123.996282 12.369317
11 96 193.813653 33.060551
11 87 183.588421 39.051248
11 80 162.546933 36.891733
11 74 130.852149 7.211103
11 54 119.848981 24.698178
11 45 124.769429 30.083218
11 29 168.621424 5.000000
11 21 145.709289 29.427878
11 19 180.129464 41.194660
11 17 139.538946 11.661904
11 13 186.614564 22.360680
12 189 147.203877 37.202150
12 186 163.785828 32.572995
12 185 195.930973 15.811388
12 180 129.091743 32.756679
12 157 133.565790 41.677332
12 152 136.299571 17.492856
12 138 108.371974 28.635642
12 119 131.848855 50.328918
12 98 196.332928 34.481879
12 97 140.741587 30.805844
12 96 174.295509 12.369317
12 91 190.954865 38.626416
12 88 153.740649 8.944272
12 87 119.170777 41.484937
12 84 190.573594 57.939624
12 81 186.365208 14.317821
12 79 193.877636 13.416408
12 70 193.437050 54.918121
12 69 157.489543 23.537205
12 65 117.873917 33.241540
12 64 187.250703 30.016662
12 63 141.077963 62.425956
12 59 180.420850 9.219544
12 54 118.102851 13.038405
12 39 160.926944 14.317821
12 32 105.190279 48.662100
12 30 186.724276 65.764732
12 23 106.636233 50.358713
12 22 185.319743 12.165525
12 21 126.263222 56.586217
12 19 193.250797 14.866069
12 18 132.523620 24.515301
13 197 190.049050 61.351447
13 192 189.181770 23.537205
13 188 161.615363 57.697487
13 187 123.614840 53.000000
13 186 125.481341 20.615528
13 184 169.987337 9.219544
13 183 155.463695 23.021729
13 165 121.814268 29.832868
13 148 110.728924 20.615528
13 140 129.759203 71.112587
13 137 112.769133 33.015148
13 136 164.469573 5.099020
13 133 148.929980 41.976184
13 122 103.342727 56.639209
13 121 150.834781 15.000000
13 119 142.807616 64.132675
13 108 196.779777 32.249031
13 95 108.324324 6.324555
13 87 160.681534 18.027756
13 84 184.030480 24.515301
13 73 149.402287 59.464275
13 69 141.102384 31.780497
13 54 102.133331 31.780497
13 51 110.329231 16.763055
13 16 146.292663 42.296572
14 197 188.857607 13.601471
14 195 116.965464 19.235384
14 191 131.612405 20.000000
14 187 115.120829 28.635642
14 179 110.216261 13.892444
14 147 164.136025 67.416615
14 145 105.169878 10.440307
14 144 199.398031 10.198039
14 143 125.751388 17.492856
14 141 128.784718 60.745370
14 134 124.879372 18.027756
14 131 195.738726 49.648766
14 126 184.248414 2.236068
14 79 146.693640 52.773099
14 78 106.467650 20.880613
14 72 114.007617 23.086793
14 63 159.462773 16.552945
14 38 170.937223 20.000000
14 35 162.937597 40.459857
14 27 162.805501 27.166155
15 192 121.772004 91.241438
15 186 105.745213 49.335586
15 180 159.585277 10.295630
15 174 130.096328 20.615528
15 133 166.426747 32.202484
15 111 143.615757 63.324561
15 95 179.498615 65.122961
15 70 107.529131 94.641429
15 69 145.749088 63.568860
15 64 189.827846 18.384776
15 44 153.821793 70.178344
15 29 134.606695 46.518813
15 22 106.793311 39.204592
16 196 185.434199 14.212670
16 192 149.727524 65.000000
16 190 117.009572 8.544004
16 184 149.570224 33.734256
16 183 154.897402 24.351591
16 174 116.407603 9.219544
16 152 175.321612 50.566788
16 148 183.682121 35.805028
16 147 141.286975 28.861739
16 138 171.060338 6.708204
16 127 167.930534 15.033296
16 111 187.980615 34.928498
16 106 177.527988 60.827625
16 92 181.938151 7.810250
16 90 147.443388 21.587033
16 85 148.465211 39.115214
16 69 144.875748 50.209561
16 62 110.248888 65.306967
16 47 170.237215 9.055385
16 39 150.620962 28.071338
16 36 169.834166 51.039201
16 34 100.333542 86.452299
17 183 117.047709 8.602325
17 175 113.449923 22.671568
17 149 179.832158 24.698178
17 148 124.576839 36.013886
17 142 159.199011 4.242641
17 141 169.660004 23.259407
17 105 178.398633 12.529964
17 94 193.805707 44.407207
17 80 176.453314 48.548944
17 74 163.832831 6.000000
17 72 143.533230 63.245553
17 58 193.462886 43.278170
17 47 113.403055 37.643060
17 45 198.430632 29.206164
17 29 109.870490 14.866069
18 198 188.724668 66.189123
18 185 182.112753 39.560081
18 179 151.157464 46.615448
18 178 159.785005 16.124515
18 170 150.043287 19.313208
18 169 139.138079 34.525353
18 155 137.312993 13.000000
18 151 131.981438 36.124784
18 140 186.581467 49.739320
18 138 185.778203 37.802116
18 135 176.857186 24.839485
18 113 196.830356 53.254108
18 102 156.015418 16.970563
18 97 127.478148 13.416408
18 93 166.664522 34.785054
18 91 156.348960 42.201896
18 85 144.525857 5.830952
18 84 180.114445 34.000000
18 83 136.181118 49.244289
18 81 169.102696 10.198039
18 55 139.313456 14.142136
18 54 105.841122 24.351591
18 40 147.501329 36.796739
18 35 133.119163 52.086467
18 20 182.294436 77.103826
19 186 111.334160 36.221541
19 178 176.652393 4.472136
19 175 175.757323 36.400549
19 163 124.737216 8.062258
19 152 175.083025 11.180340
19 148 185.627812 15.297059
19 144 113.461883 49.396356
19 137 157.195778 36.235342
19 132 136.785277 6.082763
19 129 173.246889 5.656854
19 127 107.239065 36.687873
19 126 175.923356 45.221676
19 125 110.559881 45.221676
19 121 139.220503 22.627417
19 108 162.504823 3.000000
19 88 196.338085 6.082763
19 84 116.077689 47.707442
19 80 159.335179 26.000000
19 73 152.353503 25.317978
19 69 143.555837 9.000000
19 66 125.999701 7.000000
19 55 108.702463 26.832816
19 53 188.081694 55.226805
19 49 106.114145 31.622777
19 43 144.883581 35.355339
19 35 157.184391 43.965896
19 34 145.427602 42.449971
20 196 150.724703 76.557168
20 194 104.685719 48.041649
20 173 178.546764 32.557641
20 156 133.019139 91.438504
20 153 116.019880 21.000000
20 150 155.199157 20.223748
20 139 108.776461 52.392748
20 116 140.757096 3.162278
20 113 130.282182 27.513633
20 83 194.404274 45.276926
20 82 154.218979 72.000000
20 60 187.477960 36.796739
20 40 131.189550 40.459857
20 31 127.465867 20.518285
21 171 194.717025 15.000000
21 169 107.112906 35.510562
21 161 138.025749 7.071068
21 160 133.937528 38.052595
21 158 169.617730 15.000000
21 149 134.363833 46.173586
21 142 150.015218 20.099751
21 141 128.952909 5.385165
21 127 186.717336 37.643060
21 117 193.571055 72.470684
21 75 154.952609 77.006493
21 67 195.419799 12.165525
21 58 181.652749 25.079872
21 55 161.066754 25.553865
21 51 140.303379 4.123106
21 45 138.837140 13.000000
21 42 106.494356 21.931712
21 40 191.028082 74.625733
22 186 143.522859 20.615528
22 185 185.041120 25.806976
22 184 124.047221 22.472205
22 172 159.542739 33.241540
22 163 140.240277 16.492423
22 162 132.823682 28.284271
22 161 100.299835 48.373546
22 158 170.522459 49.040799
22 146 127.227956 33.060551
22 123 154.518813 25.632011
22 108 158.000420 18.439089
22 107 158.417506 16.124515
22 106 181.984681 37.536649
22 101 152.717445 43.046487
22 83 165.530413 56.089215
22 81 120.010430 15.000000
22 77 186.654973 48.507731
22 50 135.148142 17.804494
22 48 154.374263 22.135944
22 47 136.670191 18.027756
22 36 164.101051 35.777088
22 24 141.091599 18.867962
23 197 130.241246 47.539457
23 189 119.053660 34.409301
23 178 136.511397 47.169906
23 177 111.893995 21.095023
23 164 180.120414 38.013156
23 154 176.814777 14.212670
23 152 150.731134 35.128336
23 140 186.614770 13.892444
23 132 167.842859 51.788030
23 131 194.253994 11.045361
23 116 171.655890 41.109610
23 115 191.890080 84.528102
23 112 153.796733 33.060551
23 106 111.896168 44.102154
23 104 124.713762 47.801674
23 99 154.096567 2.236068
23 83 182.418627 9.899495
23 82 151.941718 34.058773
23 78 108.615381 46.872167
23 57 140.419046 7.810250
23 56 110.359224 39.051248
23 35 190.600062 21.213203
23 34 193.136491 42.154478
24 194 175.889637 16.124515
24 189 110.610491 32.984845
24 180 179.791464 18.681542
24 174 111.037779 27.892651
24 163 164.984754 20.880613
24 151 116.461655 23.706539
24 149 175.138830 35.693137
24 148 106.076353 32.015621
24 137 146.702900 27.313001
24 129 194.192490 32.140317
24 123 142.587750 8.062258
24 122 158.596895 18.973666
24 117 174.312904 18.384776
24 104 119.402527 33.541020
24 97 109.328029 44.911023
24 89 160.927674 24.207437
24 80 187.245386 5.000000
24 79 103.582023 24.413111
24 74 132.583565 48.414874
24 71 179.135465 44.944410
24 57 157.378756 49.040799
24 46 144.479732 39.560081
25 194 103.849227 36.359318
25 187 111.475323 30.083218
25 171 126.898359 71.421285
25 163 155.790945 15.811388
25 155 120.090704 40.249224
25 144 167.317406 56.293872
25 120 166.150169 39.560081
25 116 110.690765 45.607017
25 102 160.453897 16.278821
25 85 142.039805 35.227830
25 82 121.301257 48.600412
25 81 140.245361 25.553865
25 80 153.077584 26.400758
25 76 186.286011 45.354162
25 75 156.707015 40.718546
25 73 128.216414 14.212670
25 65 192.362363 14.317821
25 61 103.409916 55.000000
25 60 122.408903 7.211103
25 59 134.950114 15.264338
25 54 162.006810 32.000000
25 52 196.721807 43.185646
25 43 154.352641 27.658633
25 40 171.334840 3.605551
26 194 157.649482 86.833173
26 170 141.598026 26.832816
26 136 174.916863 29.154759
26 130 190.233046 16.401219
26 129 120.733492 42.720019
26 115 132.295619 33.837849
26 108 134.712779 46.647615
26 107 124.582719 64.621978
26 98 143.770942 37.854986
26 97 161.611138 37.643060
26 91 180.373664 70.455660
26 74 163.861646 42.047592
26 58 128.928543 6.403124
26 55 146.523832 28.160256
26 43 174.552411 71.196910
26 27 189.382440 16.031220
27 192 188.563638 25.079872
27 184 195.853668 38.470768
27 177 129.627801 80.709355
27 176 141.641222 53.460266
27 166 182.139678 42.190046
27 164 186.334816 41.785165
27 162 169.857636 25.079872
27 159 174.502041 21.000000
27 145 189.744732 17.000000
27 129 192.266539 37.656341
27 126 109.452155 25.079872
27 124 151.751542 12.649111
27 109 188.988347 24.839485
27 104 163.804796 37.363083
27 70 123.086382 16.031220
27 68 146.637828 7.071068
27 63 105.402822 42.190046
27 61 198.003245 12.806248
27 44 136.870875 26.627054
27 30 126.136314 40.792156
28 198 130.298863 77.781746
28 185 171.583653 34.785054
28 177 150.719033 12.369317
28 155 174.069805 73.006849
28 153 133.194791 17.000000
28 151 131.092696 31.144823
28 143 137.931450 73.246160
28 132 162.123334 58.051701
28 116 177.616529 12.083046
28 99 112.483861 28.861739
28 80 151.505775 49.040799
28 69 166.180166 59.816386
28 53 108.337529 13.453624
28 43 181.133576 43.046487
28 34 107.821388 69.462220
28 31 190.477207 10.630146
29 190 167.468392 20.223748
29 185 177.679024 48.466483
29 181 164.979248 65.299311
29 175 157.213124 8.062258
29 172 169.945563 45.607017
29 163 174.431403 40.012498
29 161 108.964666 39.000000
29 139 158.933909 39.395431
29 133 138.236199 16.031220
29 132 132.051048 36.400549
29 130 105.571738 36.221541
29 127 143.639021 6.324555
29 113 130.054293 75.802375
29 111 142.442612 17.262677
29 110 169.775334 15.811388
29 105 160.353156 5.099020
29 94 114.026265 34.365681
29 92 120.494367 22.022716
29 75 134.422961 79.202273
29 62 147.221056 50.328918
30 170 151.587063 48.259714
30 168 172.354411 15.811388
30 165 109.344391 6.082763
30 161 129.203592 10.440307
30 160 184.838273 43.416587
30 158 160.850165 17.029386
30 157 195.383758 27.313001
30 155 193.175801 40.311289
30 141 141.983741 14.142136
30 128 103.205146 90.443352
30 125 183.653008 25.317978
30 70 109.452133 56.435804
30 60 180.884169 86.400231
30 58 148.632257 28.071338
30 51 166.665257 12.649111
30 48 150.829732 75.690158
30 43 123.063660 90.443352
31 194 175.629923 36.400549
31 189 109.763642 6.403124
31 149 161.299858 71.700767
31 139 107.680971 34.525353
31 122 115.335379 20.124612
31 113 104.938879 12.083046
31 89 137.735264 20.808652
31 65 157.777992 21.023796
31 64 174.714213 35.468296
31 56 198.088420 50.000000
31 52 171.804257 61.983869
31 37 195.208580 49.477268
31 36 132.511381 14.317821
32 177 119.025313 9.848858
32 152 146.795643 37.121422
32 127 104.865792 78.771822
32 101 128.369704 25.942244
32 100 175.999235 13.892444
32 88 189.704065 46.818800
32 83 189.219870 21.587033
32 59 171.382992 42.011903
32 57 182.879866 8.544004
32 40 131.203611 26.925824
33 188 174.588138 13.038405
33 184 166.532874 60.464866
33 178 140.655744 39.623226
33 122 155.472307 21.840330
33 119 115.165131 48.166378
33 117 107.321000 22.561028
33 116 106.302039 37.483330
33 113 138.228791 37.013511
33 110 182.950923 63.890531
33 102 116.065681 41.109610
33 101 199.528649 17.492856
33 74 190.631894 67.268120
33 54 131.401060 37.802116
33 43 104.467528 56.603887
33 40 128.367158 30.463092
34 195 189.179052 5.656854
34 179 179.181741 6.082763
34 169 126.455577 46.840154
34 162 160.983309 44.598206
34 144 174.390322 11.401754
34 143 158.966958 4.472136
34 130 180.008623 66.121101
34 128 121.185965 77.252832
34 112 163.832750 40.718546
34 109 108.378327 21.840330
34 107 197.185199 60.207973
34 85 153.536815 50.119856
34 76 197.598197 4.000000
34 73 168.568192 35.227830
34 65 136.416681 41.012193
34 63 128.801808 6.324555
34 61 143.156329 48.000000
34 53 102.949555 62.641839
34 52 169.457551 11.045361
34 46 198.628637 48.041649
34 38 118.114686 3.162278
35 178 176.778552 47.169906
35 166 104.930676 33.837849
35 164 156.343476 19.104973
35 158 159.729475 78.847955
35 101 120.996357 51.894123
35 100 155.872125 30.083218
35 85 150.361369 57.314920
35 73 152.397418 24.041631
35 65 160.339653 26.925824
35 52 178.728527 29.410882
35 43 141.576470 10.630146
35 40 139.521395 37.536649
35 37 105.184104 4.123106
36 196 102.559779 43.965896
36 181 113.911716 23.769729
36 167 164.151062 39.661064
36 147 182.568402 24.698178
36 146 135.097681 57.454330
36 145 127.983812 69.584481
36 131 190.946729 42.449971
36 129 132.282880 37.215588
36 121 181.520626 53.823787
36 117 188.544925 8.602325
36 100 100.851072 20.615528
36 83 117.937307 35.468296
36 71 117.346733 38.052595
36 54 144.007401 36.249138
36 53 120.886862 32.015621
36 43 186.804284 38.587563
36 39 142.636038 23.000000
36 37 139.001547 51.971146
37 191 163.582836 17.492856
37 173 147.566714 46.529560
37 167 195.345024 24.041631
37 164 123.312311 15.811388
37 154 168.563071 14.866069
37 131 151.217149 14.317821
37 120 173.673680 76.850504
37 106 120.960489 33.015148
37 103 111.556802 89.560036
37 94 152.402207 52.392748
37 91 162.536959 19.723083
37 90 151.078197 67.675697
37 89 157.586311 66.640828
37 86 165.096737 34.828150
37 82 164.989914 9.219544
37 72 121.737373 32.388269
37 71 147.665139 25.000000
37 65 100.087594 29.966648
37 61 149.721185 61.611687
38 195 138.611868 8.602325
38 191 132.370475 5.656854
38 187 131.241811 13.416408
38 183 127.156793 78.390050
38 179 133.221546 9.000000
38 170 149.179118 31.000000
38 164 144.503526 2.000000
38 155 177.228948 55.036352
38 143 170.065980 7.615773
38 136 131.307810 60.440053
38 134 119.864985 16.155494
38 124 109.067527 51.788030
38 109 194.890646 20.223748
38 107 167.431699 57.140179
38 100 104.412551 43.104524
38 97 118.202958 28.635642
38 93 135.994771 51.244512
38 89 155.629700 72.780492
38 75 191.876638 5.000000
38 63 156.955259 9.486833
38 41 167.186502 18.027756
39 188 144.278845 8.246211
39 185 119.492218 12.041595
39 183 118.264700 43.829214
39 173 101.865156 27.294688
39 172 184.588955 17.720045
39 155 183.254613 35.846897
39 151 123.602530 24.596748
39 149 132.254094 34.713110
39 142 183.342208 51.855569
39 128 173.323715 15.811388
39 123 170.865962 8.000000
39 120 115.712682 16.492423
39 118 104.565526 40.360872
39 104 198.022755 33.734256
39 103 148.934229 79.177017
39 101 153.744644 28.635642
39 95 142.526281 45.310043
39 84 126.163176 70.342022
39 79 123.810624 25.000000
39 75 173.834091 65.000000
39 73 146.028162 40.804412
39 59 132.878151 11.401754
39 54 168.724738 18.027756
39 50 113.459861 23.537205
39 49 137.290702 2.828427
40 189 186.927695 22.472205
40 188 149.454632 31.144823
40 173 192.920402 9.219544
40 146 178.804333 48.166378
40 128 106.409891 30.528675
40 117 160.106904 9.219544
40 115 123.083179 59.615434
40 112 125.902109 10.295630
40 109 178.371604 41.000000
40 105 124.948335 58.051701
40 104 110.491064 26.907248
40 101 161.626217 19.235384
40 100 148.550865 14.000000
40 96 142.745158 28.178006
40 95 144.968425 51.039201
40 88 121.874579 20.124612
40 85 113.611120 38.832976
40 79 160.681107 12.206556
40 65 126.440105 12.083046
40 60 111.633875 4.123106
40 59 109.615335 17.088007
40 49 180.184749 30.886890
40 43 154.160156 26.907248
41 195 135.778511 17.000000
41 170 103.995373 25.806976
41 164 127.994247 19.723083
41 147 181.806673 67.230945
41 145 136.873524 12.165525
41 144 196.718985 8.062258
41 143 195.266534 15.264338
41 138 174.164225 81.055537
41 134 183.646680 16.000000
41 105 144.721166 74.652528
41 91 167.084627 44.922155
41 86 162.451014 1.414214
41 76 151.131056 13.892444
41 60 127.191531 62.000000
41 56 185.534193 26.172505
41 54 177.033165 66.573268
41 42 105.563135 55.036352
42 197 110.482528 64.629715
42 192 187.524229 6.082763
42 161 167.189352 15.524175
42 158 159.033393 11.401754
42 135 130.269388 20.615528
42 133 112.157777 70.064256
42 129 180.907972 52.630789
42 125 143.880508 13.601471
42 124 172.838884 16.124515
42 120 107.348077 70.213959
42 62 155.514383 15.652476
42 56 182.454219 59.059292
43 189 187.532826 42.201896
43 158 109.674540 74.846510
43 151 118.232730 30.413813
43 140 191.528199 20.099751
43 122 137.668787 36.124784
43 112 100.039403 25.495098
43 83 128.401722 6.708204
43 82 134.387772 22.472205
43 76 195.305937 27.856777
43 75 102.565948 19.416488
43 63 118.034452 32.249031
43 53 140.027103 36.055513
43 49 169.650575 57.008771
