1000 57240
44 12 76.440794
88 82 99.686251
75 37 76.780573
59 71 64.682040
36 54 73.896699
24 82 63.218940
11 52 51.168718
3 54 78.329224
44 14 65.467340
40 66 83.342409
34 88 73.971572
54 91 69.855252
10 22 87.878356
32 1 84.897444
89 93 95.545289
1 85 90.992637
55 29 88.948218
29 7 63.522642
92 78 66.444252
86 78 93.973185
81 31 76.680015
4 47 96.840551
80 76 93.965677
21 24 58.229627
48 36 52.303873
61 43 70.803587
20 65 57.189052
45 8 77.429139
62 16 71.325587
37 37 98.154502
57 51 73.551810
28 71 97.766381
4 34 97.840753
12 12 50.332383
60 41 62.448421
98 82 71.737452
44 26 63.551323
75 47 63.617139
55 28 50.066676
20 7 79.018664
58 76 96.959549
82 47 74.038248
97 21 98.873915
54 40 84.837905
48 69 58.935692
42 32 94.419205
54 47 75.830542
68 0 97.883909
92 74 57.941847
32 7 92.274794
2 73 91.857095
91 61 84.621862
11 54 89.115345
12 62 85.822771
38 34 92.851489
41 67 91.419217
89 68 56.626358
92 42 50.040541
58 87 68.848356
2 7 77.951946
37 57 98.195042
70 1 92.400167
34 34 75.718327
64 7 96.035795
0 12 92.732550
44 48 88.166748
78 93 67.773247
90 70 56.283873
48 37 51.783887
59 86 67.839923
61 65 85.302537
80 53 98.743436
19 97 91.878171
96 58 84.176452
62 68 83.581341
47 43 50.813862
32 20 78.595657
29 13 59.411883
34 12 98.697772
47 99 86.537504
48 51 51.686677
9 24 90.554866
91 95 71.159366
94 31 90.802021
63 41 76.377638
91 30 64.010855
98 93 82.221239
62 77 83.003996
30 57 64.051395
24 62 51.069595
39 61 60.955941
62 35 62.246438
92 11 93.469761
58 13 86.674268
25 45 58.282233
48 27 86.202311
24 61 74.841016
64 55 76.055480
59 77 92.486184
87 57 76.624903
4 55 93.895402
31 38 77.788721
21 31 75.368339
34 43 85.773573
49 27 61.965173
12 35 58.949681
7 43 86.587435
29 38 90.560830
55 17 68.361564
98 97 85.285207
42 17 77.098335
37 51 70.048240
66 86 75.840073
10 54 98.257701
31 15 60.850262
45 23 52.217711
22 63 62.268555
92 5 93.071500
22 0 85.221706
8 56 76.319951
69 74 94.141095
45 45 96.177648
37 94 88.566389
83 56 87.610857
94 63 82.851915
12 49 96.848622
88 76 73.813168
69 57 57.692931
61 40 72.904102
3 50 66.299352
44 30 84.317834
64 53 66.799504
81 90 94.088073
21 67 59.686174
98 96 52.573077
81 43 56.053246
41 86 68.635854
18 19 89.160512
72 24 96.614077
40 54 86.997418
89 36 74.445719
92 20 73.712411
45 77 57.045658
79 76 50.285791
5 80 71.970112
80 36 67.895920
67 2 52.503502
16 47 84.238668
24 99 60.967420
33 95 87.725208
62 34 60.558619
62 25 55.108515
74 9 83.902856
31 2 99.125008
66 15 92.719372
74 46 66.754771
95 28 95.973629
76 81 66.532539
76 5 74.447703
82 83 68.877731
46 97 82.831891
63 13 58.765537
58 18 85.677235
77 7 76.919964
8 52 68.451710
74 6 88.250312
71 21 82.973210
45 80 87.087565
90 3 77.410825
2 59 79.587287
19 98 74.084983
92 24 51.856543
52 85 53.299699
86 63 81.130641
66 34 52.142335
78 66 75.269811
45 66 99.026561
53 67 54.645837
84 88 59.508478
39 60 59.993982
78 90 92.371045
23 68 70.067097
5 7 65.102497
36 56 76.273901
84 24 69.192104
44 19 57.821869
47 58 93.028672
87 92 65.165734
4 25 74.354408
67 75 67.476375
49 90 84.043465
98 36 57.186299
31 93 76.241911
21 6 69.720700
42 18 84.106263
84 0 94.693622
61 63 57.971013
84 36 67.079474
9 81 81.781187
29 31 85.381837
88 81 96.666761
51 32 55.866169
56 35 87.238380
90 77 99.966459
80 87 86.996811
86 72 89.380715
19 50 75.236270
98 4 86.023372
62 56 94.026552
14 29 84.744748
43 36 96.017353
39 15 86.397597
14 71 54.811845
88 27 61.119850
10 37 62.671498
62 67 74.003949
38 35 68.941719
83 16 55.700170
68 46 89.169683
44 1 93.296127
81 56 73.176544
80 80 73.213147
22 14 50.482426
26 33 99.418456
37 10 92.933847
84 30 84.588689
42 59 94.112078
28 31 50.904860
46 44 51.668163
58 53 75.893264
38 96 86.286697
22 83 98.334924
19 53 81.759434
83 4 73.525077
62 44 98.301383
45 46 68.756244
50 74 62.905792
59 80 73.537653
81 87 54.779616
56 41 56.932344
91 12 58.282401
45 5 50.796969
24 19 93.329941
49 62 63.094246
44 72 61.916819
12 89 56.001438
56 97 87.098195
86 13 80.858538
44 6 61.701608
14 34 76.267878
38 1 74.154665
71 17 84.878152
94 69 99.481025
45 57 74.637091
43 19 84.296608
34 21 92.414872
20 96 59.225780
82 55 78.408686
93 84 93.319732
18 15 60.893942
84 16 54.301950
48 92 79.606430
32 68 59.228866
32 87 86.061384
24 4 53.131507
82 89 57.530249
36 59 54.817628
43 75 66.037299
50 80 81.067902
29 68 59.597244
56 56 72.969643
32 36 89.350303
69 35 60.394213
6 82 66.299584
62 30 52.444549
2 3 72.311032
98 92 72.301022
46 16 89.542744
10 13 53.169571
24 56 84.002630
11 93 65.810622
78 8 77.324235
51 77 68.880783
31 74 65.291647
52 59 51.961326
84 97 53.177391
10 73 57.706519
46 39 61.187106
2 86 81.586077
29 53 51.026251
46 84 72.081048
83 96 85.888027
97 42 80.632681
48 4 81.309914
6 29 71.949411
78 50 83.764188
87 95 88.840163
64 35 76.767038
58 7 99.801487
89 85 69.908065
50 44 86.364282
8 31 72.771131
13 59 59.258368
31 35 96.758495
98 3 89.070715
6 19 61.702917
96 11 69.069528
66 27 61.371737
72 83 51.245662
91 17 72.239098
1 2 95.374368
31 95 67.056283
23 98 99.563334
32 58 64.255150
28 66 82.347930
71 30 51.524660
92 52 67.432541
36 33 90.054449
57 16 62.711765
28 85 99.018618
80 2 91.080701
14 63 84.792813
50 48 84.906645
55 44 71.713381
6 11 66.102727
69 88 56.856056
61 1 55.477569
52 45 54.942890
6 15 83.623094
54 14 55.279057
70 2 74.850955
63 62 69.987376
69 43 78.050188
5 41 84.109324
78 6 66.745871
86 46 67.120902
66 10 95.812241
11 70 85.815399
88 6 78.492640
86 58 97.057903
41 8 58.054497
13 98 73.867007
35 48 64.114186
50 54 57.617831
49 67 88.122157
98 10 96.462116
90 85 59.142490
29 61 55.554699
35 62 86.516565
18 22 71.854255
28 74 54.573317
65 11 77.597266
17 94 56.647069
65 88 89.479962
31 96 99.310647
91 38 72.749796
66 18 96.336017
14 30 54.788217
60 29 77.692686
34 89 79.959111
61 93 60.067274
26 84 52.543642
41 56 99.946488
40 75 88.117461
82 46 86.652965
26 4 66.692359
50 38 55.238363
8 66 82.465206
44 24 52.507758
46 77 83.731003
51 66 79.523109
90 30 60.562255
27 1 57.598010
18 84 93.637295
5 10 68.180086
70 84 95.720168
28 82 90.099412
56 3 77.322576
0 95 51.274866
54 59 76.615977
50 73 99.176831
3 31 55.848183
25 68 54.213243
31 66 55.823900
80 6 95.328145
28 67 53.523890
39 51 78.573696
42 98 91.664162
71 31 58.312107
63 19 56.266382
11 98 71.623274
27 83 68.379381
5 88 58.810024
91 48 71.569761
54 86 56.496842
43 31 95.462989
6 72 88.262120
29 15 61.735205
29 91 77.928196
33 9 90.769879
12 63 95.466208
84 70 57.451305
41 0 51.332134
11 73 53.064218
61 56 51.088600
33 46 69.512219
71 13 98.784386
23 7 91.188012
72 55 96.834795
20 51 50.059252
55 62 67.803989
25 9 96.011627
72 73 55.907435
6 58 72.017232
74 80 51.835527
21 99 51.235580
48 17 75.541122
15 68 80.409223
69 95 92.899742
73 11 83.853229
94 14 86.675605
61 81 64.523016
0 3 52.232610
29 74 95.485629
8 5 86.092777
18 60 58.729451
72 39 90.948619
58 12 74.354898
19 93 70.464656
89 43 68.876814
29 80 65.124776
10 42 65.930864
42 77 76.328119
35 73 66.456910
86 88 68.995083
2 32 77.416719
12 72 85.969129
97 17 67.779469
19 94 68.604730
51 0 82.803925
29 66 67.838721
6 92 86.408719
79 64 78.815552
45 91 73.746157
99 20 58.425950
88 62 80.651079
17 69 74.981737
52 94 83.967072
25 61 61.060302
88 38 67.881479
36 58 67.820301
94 50 97.735907
95 8 82.404495
74 29 70.052911
20 32 93.221536
72 72 68.497273
17 97 78.782362
7 59 84.170155
94 25 92.852170
4 39 99.247018
15 39 53.046969
86 98 57.976947
59 16 65.177883
65 64 79.375088
13 77 74.433857
92 87 84.172966
21 17 56.791807
34 7 60.402986
4 93 51.952435
73 44 75.396537
41 96 93.206911
82 39 69.791156
89 81 61.805256
58 35 72.022463
16 19 93.537313
12 29 70.231207
59 91 52.673541
32 47 68.519050
88 86 54.198279
91 1 63.733843
98 51 86.400529
91 15 72.018580
28 78 61.469750
28 19 68.805024
16 32 92.071491
51 53 54.691286
22 17 87.302297
46 13 70.853853
39 4 88.861441
76 75 80.154467
41 82 70.100872
41 71 91.908411
22 43 88.131414
67 86 85.278754
25 42 71.283499
3 74 62.565270
79 41 69.451720
10 95 78.075306
82 5 72.968256
55 58 71.404155
38 80 53.471843
64 33 66.175167
91 47 91.195310
94 13 65.277099
45 39 88.197629
88 66 84.732623
16 79 85.508306
89 67 90.871171
17 84 53.251673
11 35 89.706585
5 84 54.605013
26 68 89.652202
55 78 61.725165
19 31 66.074763
76 13 58.457226
35 46 53.796657
94 41 70.766049
59 22 95.759523
70 60 74.650510
60 31 59.627490
29 5 75.913990
51 80 94.751382
77 61 51.535901
89 5 64.045403
24 37 80.030136
33 19 72.819400
24 3 76.610673
69 24 99.481856
64 88 50.894706
41 17 99.578929
53 83 70.886011
35 45 54.366549
33 74 65.754096
17 73 62.081321
10 63 69.643649
81 52 53.951725
89 62 96.813944
16 24 55.151955
49 71 94.822896
6 25 50.065617
8 62 94.858540
25 26 99.427909
79 71 89.717819
66 47 56.583705
34 52 65.502672
37 23 98.175044
61 7 60.380362
8 64 86.268722
15 3 93.934567
81 4 85.030872
92 85 95.896212
38 85 69.848557
49 2 79.782253
73 38 97.432113
61 21 83.893960
33 25 59.812389
68 76 70.251513
15 16 60.504633
48 82 59.294245
45 60 71.146219
22 30 60.083562
86 68 80.180256
11 84 75.512769
86 27 75.837658
39 30 92.261577
47 3 95.156417
56 32 79.789383
98 37 89.075522
78 97 50.308372
42 99 74.612279
11 61 89.141139
33 90 95.166912
77 34 74.040189
41 68 78.858957
86 56 51.750617
97 88 89.542861
9 16 77.034002
21 13 62.130978
53 30 75.811583
27 90 70.968569
27 20 97.161850
89 76 71.707795
90 23 90.817125
80 27 76.944103
16 93 69.139908
71 47 74.711085
65 25 86.756492
55 52 89.391422
24 70 85.215718
97 91 96.050737
59 19 60.537641
42 13 95.299279
36 40 76.230993
34 40 86.050410
84 21 71.136937
66 45 68.492571
20 95 81.206827
28 39 50.926320
1 21 57.568092
33 31 81.515198
54 11 75.538600
60 76 96.709231
75 0 76.682110
39 29 99.578789
89 86 75.568188
10 38 78.432727
33 70 89.121650
30 10 52.602190
14 75 90.563705
96 21 64.933233
61 9 73.570758
46 41 87.725555
94 71 86.641028
58 26 64.387883
40 23 64.669658
35 4 55.780936
94 46 89.098968
35 54 51.426150
25 75 95.172358
63 61 74.314686
17 48 97.476887
41 35 55.709999
4 35 69.613965
76 41 73.707881
39 28 91.760408
31 18 90.750902
12 74 92.200451
62 65 72.967235
58 66 91.677223
18 53 99.768544
76 40 54.482433
90 67 67.215822
95 5 96.477774
20 40 81.164543
24 46 66.794611
81 18 72.045962
87 11 59.597270
56 23 55.916261
16 57 74.648152
66 53 50.160975
28 5 70.849494
67 71 98.218910
0 14 87.886530
50 53 57.490521
93 44 62.606793
61 45 52.556187
12 52 63.271457
57 5 51.705761
0 987 107.964675 53.665631
0 985 116.887630 13.152946
0 982 152.040894 43.046487
0 978 102.918450 38.275318
0 977 128.307627 24.083189
0 976 191.268824 15.231546
0 973 150.334212 10.630146
0 972 111.828443 17.088007
0 955 172.770629 14.317821
0 938 134.735114 36.235342
0 930 157.762913 23.323808
0 926 156.125074 54.817880
0 912 134.272202 16.278821
0 909 166.727780 31.622777
0 907 190.556719 17.000000
0 903 127.227750 43.289722
0 881 129.056866 26.248809
0 877 124.145941 23.000000
0 873 171.319674 42.047592
0 865 148.251406 17.804494
0 863 135.978463 26.925824
0 861 120.615978 23.086793
0 846 148.573356 8.000000
0 844 177.677450 11.045361
0 837 117.053797 21.095023
0 825 124.346415 25.961510
0 806 192.658492 16.401219
0 784 142.267384 36.138622
0 761 129.458790 15.811388
0 747 119.201407 14.866069
0 742 145.678907 60.166436
0 723 137.423465 58.249464
0 702 136.089036 32.388269
0 701 197.719801 25.000000
0 700 140.341915 20.099751
0 695 164.396664 20.808652
0 691 188.988625 55.362442
0 688 190.676126 45.967380
0 685 176.225107 28.017851
0 679 161.759254 19.235384
0 674 125.411241 18.027756
0 673 133.988020 28.319605
0 669 117.884328 9.486833
0 667 159.683442 39.849718
0 641 100.715800 11.704700
0 636 108.441046 25.495098
0 634 186.911192 39.357337
0 627 129.772666 49.819675
0 625 132.586987 48.259714
0 624 158.230867 36.674242
0 623 178.024072 6.082763
0 622 168.565450 26.925824
0 612 178.846844 57.245087
0 605 126.597428 19.209373
0 601 146.242899 20.615528
0 600 195.900642 37.643060
0 593 150.943843 38.897301
0 591 138.901392 23.021729
0 574 138.168025 30.083218
0 570 180.402633 35.227830
0 567 158.102798 38.288379
0 566 183.846932 23.537205
0 558 117.826098 16.124515
0 555 194.191835 66.887966
0 553 181.566733 20.591260
0 546 158.168012 25.632011
0 542 158.588498 50.596443
0 539 170.555358 73.593478
0 535 148.844139 14.317821
0 513 134.813605 41.725292
0 504 132.314612 52.630789
0 499 174.255380 17.720045
0 492 168.801625 56.320511
0 491 150.198939 13.892444
0 487 133.938822 48.010416
0 482 169.517425 16.278821
0 480 158.639985 28.071338
0 477 120.850014 22.135944
0 471 199.290092 28.653098
0 468 191.226973 23.706539
0 462 179.080881 26.570661
0 459 177.314164 5.656854
0 455 159.792422 1.414214
0 452 157.927725 31.780497
0 447 103.911592 21.213203
0 436 106.035321 30.016662
0 432 153.828367 17.492856
0 427 154.855434 14.035669
0 420 144.936713 15.811388
0 411 191.996392 46.754679
0 404 135.258067 25.059928
0 403 103.039511 61.032778
0 401 175.843324 35.014283
0 391 153.084165 37.336309
0 390 197.231346 26.076810
0 371 157.410057 64.070274
0 368 111.252177 25.553865
0 353 155.819844 68.007353
0 351 127.965415 35.510562
0 350 160.096316 9.219544
0 344 190.633449 48.795492
0 343 160.280026 28.425341
0 337 134.351695 36.715120
0 328 159.435075 17.720045
0 327 110.478966 57.314920
0 323 168.290517 19.416488
0 302 128.952500 16.124515
0 291 169.118951 20.000000
0 279 189.140532 3.162278
0 274 128.242591 61.269895
0 270 160.345924 45.122057
0 269 168.221413 11.180340
0 250 105.556755 46.957428
0 239 120.138346 23.600847
0 233 126.149138 28.160256
0 224 109.468347 13.601471
0 210 126.173667 47.010637
0 207 179.977505 28.792360
0 201 164.323782 68.963759
0 199 171.110380 47.434165
0 195 171.973897 34.985711
0 191 199.581849 31.906112
0 189 174.149891 42.201896
0 187 147.817221 13.038405
0 182 152.666013 30.594117
0 171 171.381237 61.057350
0 164 105.227278 24.698178
0 163 163.918190 20.615528
0 154 127.201081 21.095023
0 132 133.192693 21.377558
0 131 124.014506 29.068884
0 122 117.834530 27.294688
0 118 193.472719 50.089919
0 112 158.366201 11.401754
0 109 177.269605 21.189620
0 108 103.951685 18.681542
0 104 126.656718 16.000000
0 102 106.222105 14.764823
0 97 173.070636 17.029386
0 96 115.797250 24.041631
0 91 134.464696 16.763055
0 90 133.416559 39.698866
0 87 184.018663 37.443290
0 79 140.021451 15.264338
0 75 153.554905 24.839485
0 43 110.167801 20.000000
0 18 149.489798 25.495098
0 14 179.728572 39.012818
1 995 190.145306 59.640590
1 988 113.813580 14.422205
1 967 150.838953 65.734314
1 961 162.119203 3.605551
1 930 113.395428 47.296934
1 905 124.988844 32.202484
1 892 109.936424 100.647901
1 876 166.061441 77.129761
1 833 196.370081 8.944272
1 831 115.163702 19.697716
1 804 129.979631 11.704700
1 796 123.571162 1.000000
1 789 148.356395 2.828427
1 747 153.994137 57.271284
1 742 141.405692 118.258192
1 727 141.829113 71.175839
1 686 112.360338 24.698178
1 675 118.675297 50.606324
1 674 145.780798 56.938563
1 626 139.017056 38.600518
1 620 124.897402 78.243211
1 606 118.851434 56.000000
1 591 154.814306 48.301139
1 565 159.362098 13.601471
1 555 152.267993 58.694122
1 540 138.832969 95.189285
1 536 199.383549 15.811388
1 527 105.822898 51.478151
1 518 149.000770 28.071338
1 515 148.873347 25.059928
1 513 185.551471 36.496575
1 508 139.146076 9.848858
1 492 162.686927 19.723083
1 487 136.390423 30.000000
1 444 101.265279 10.630146
1 429 176.082356 70.256672
1 413 161.379267 34.132096
1 406 111.201703 62.817195
1 380 142.143797 37.121422
1 370 157.749348 59.413803
1 353 126.365405 63.953108
1 347 172.123429 45.276926
1 342 181.320510 11.000000
1 272 174.721800 70.661163
1 256 126.117566 32.310989
1 253 122.726202 9.486833
1 231 116.550913 15.811388
1 225 138.477904 11.180340
1 205 141.401499 53.310412
1 190 162.331711 57.428216
1 183 177.494960 31.780497
1 169 166.298901 38.483763
1 168 181.183145 12.041595
1 165 132.309267 11.045361
1 164 125.660998 79.025312
1 157 133.451138 25.709920
1 142 171.142236 23.194827
1 124 125.044547 29.410882
1 122 139.274037 79.649231
1 121 120.143006 37.000000
1 118 173.917895 30.528675
1 115 124.825507 23.853721
1 110 159.289082 26.627054
1 108 136.604822 55.569776
1 103 161.215931 15.231546
1 95 160.554361 29.529646
1 56 112.687178 66.910388
1 51 122.595198 8.062258
1 44 171.756064 26.570661
1 30 154.830975 5.000000
1 27 180.344546 42.059482
1 21 198.121469 5.830952
1 4 126.954404 29.546573
2 969 161.665057 37.802116
2 964 172.843269 83.024093
2 949 153.071970 47.759816
2 940 184.391259 18.439089
2 923 189.394183 21.840330
2 892 191.549874 22.360680
2 872 125.792758 80.808415
2 864 151.725894 43.416587
2 858 169.044834 6.403124
2 849 192.091659 11.180340
2 846 132.909039 43.965896
2 843 101.354101 31.780497
2 821 117.752658 72.945185
2 798 166.360178 15.811388
2 793 172.496336 10.000000
2 777 142.797205 24.738634
2 764 105.634214 61.000000
2 762 192.639342 48.301139
2 755 116.715100 11.045361
2 752 130.459722 21.000000
2 746 151.928423 42.047592
2 744 153.319923 8.062258
2 742 191.675653 14.035669
2 732 112.482784 39.560081
2 731 166.007101 48.877398
2 728 114.270851 16.124515
2 716 184.238848 79.649231
2 715 120.838076 29.410882
2 706 194.615397 22.472205
2 704 182.360317 11.180340
2 699 147.792480 28.600699
2 664 156.280454 17.804494
2 638 155.203586 11.180340
2 635 100.864450 21.470911
2 634 140.671713 39.623226
2 625 144.597769 6.324555
2 621 192.414324 23.345235
2 619 166.464471 32.280025
2 608 196.323663 14.422205
2 597 161.459158 5.000000
2 596 158.556131 34.176015
2 585 129.232702 106.962610
2 582 162.813259 28.635642
2 570 176.308789 67.675697
2 558 195.592880 34.713110
2 547 135.309595 110.634533
2 538 119.105994 43.600459
2 532 101.227094 66.272166
2 524 127.948937 40.012498
2 522 135.821094 15.652476
2 501 131.686816 23.706539
2 485 179.877361 19.235384
2 474 189.141017 26.925824
2 471 123.362469 28.284271
2 465 192.360145 30.066593
2 448 155.148117 25.942244
2 427 137.633319 53.907328
2 424 176.598993 14.764823
2 407 175.986193 33.615473
2 405 132.248717 22.000000
2 396 158.959310 39.000000
2 364 123.778673 62.032250
2 322 188.529170 57.008771
2 318 114.162896 35.057096
2 302 124.643123 62.393910
2 301 129.200883 6.708204
2 289 158.760665 49.365980
2 287 117.057447 86.833173
2 275 195.665354 7.615773
2 265 155.084328 55.578773
2 242 178.516605 65.734314
2 237 154.221485 7.071068
2 235 184.317031 16.492423
2 230 141.329864 31.048349
2 225 130.530274 111.126055
2 219 179.909911 32.756679
2 217 176.639460 37.215588
2 211 149.636267 24.166092
2 203 181.137005 7.071068
2 188 104.588397 42.011903
2 173 185.457361 21.400935
2 152 112.823821 41.231056
2 151 184.465758 29.732137
2 120 174.598378 61.392182
2 100 136.186290 22.561028
2 76 176.825902 68.883960
2 65 129.746495 28.160256
2 53 173.819610 13.601471
2 25 153.424895 32.557641
2 23 105.732689 30.364453
2 20 106.068326 11.401754
2 15 112.384204 58.694122
2 11 129.511362 83.773504
3 980 194.597497 20.591260
3 978 126.547101 56.885851
3 973 154.154485 55.946403
3 969 123.798380 44.598206
3 968 185.307766 46.043458
3 965 171.211933 58.855756
3 963 119.463734 48.301139
3 949 140.392094 60.207973
3 936 149.728538 52.773099
3 933 173.685219 22.472205
3 920 124.709125 16.401219
3 913 191.058402 24.083189
3 908 104.215493 8.000000
3 884 104.619036 36.400549
3 873 167.697862 17.464249
3 868 153.851760 50.249378
3 864 185.756041 14.317821
3 857 172.286259 26.907248
3 856 139.309121 50.537115
3 851 198.579862 29.068884
3 824 156.752016 21.213203
3 820 113.907500 64.629715
3 805 134.766153 55.326305
3 802 133.577919 41.231056
3 800 143.653995 48.764741
3 770 108.585762 11.045361
3 769 187.002813 55.362442
3 766 149.386684 7.211103
3 752 114.654089 59.808026
3 749 199.387018 79.259069
3 739 178.898046 29.529646
3 738 109.251585 43.931765
3 731 125.934118 28.653098
3 725 133.052531 50.000000
3 714 133.049965 38.897301
3 711 111.241884 34.365681
3 699 104.264464 45.276926
3 695 152.513699 34.985711
3 677 151.633978 4.123106
3 674 153.993002 40.249224
3 667 126.198918 54.083269
3 651 176.343103 21.023796
