300 5195
34 42 75.462278
76 99 61.314118
45 44 96.560302
96 41 97.295012
10 78 59.690754
51 29 78.954418
71 7 58.901548
49 82 90.409665
83 91 89.007343
54 84 72.119842
34 79 62.690008
23 56 99.404776
90 22 95.412357
58 64 53.769379
9 80 60.657901
87 49 92.296547
32 64 93.609651
59 48 56.208255
85 36 65.909575
90 96 58.491326
96 69 63.230559
64 60 99.360300
73 94 76.188536
8 86 57.821859
67 76 97.079547
26 40 97.199765
98 21 60.300731
80 73 74.188214
44 40 92.718788
43 86 73.264089
91 25 95.606411
67 82 68.181066
22 71 84.578207
6 97 92.166712
9 77 65.476078
36 45 94.268961
73 19 71.121130
43 68 74.377625
34 45 84.678626
5 14 60.128473
52 64 96.497467
58 90 97.368634
82 63 59.533249
14 10 91.909824
30 80 51.138013
23 22 70.191150
98 72 84.206371
94 38 94.747664
18 35 76.399405
89 14 50.115945
45 26 53.238990
51 76 89.629964
54 19 99.476245
83 70 79.427526
82 79 97.451823
25 11 96.555792
38 18 76.627291
50 58 57.752554
60 66 70.744006
0 296 138.692159 32.015621
0 292 162.033286 38.470768
0 286 132.700833 22.360680
0 284 175.054292 37.215588
0 279 131.189699 3.162278
0 269 117.034258 11.180340
0 266 106.006447 7.280110
0 241 119.727621 1.000000
0 240 159.276519 43.185646
0 239 154.761698 23.600847
0 236 189.084872 5.656854
0 217 179.533465 41.231056
0 212 147.756632 17.464249
0 203 183.822140 49.648766
0 197 198.599963 33.241540
0 189 131.576280 42.201896
0 177 186.098166 36.359318
0 167 138.982264 34.785054
0 132 199.989021 21.377558
0 129 175.593495 19.026298
0 113 191.781074 31.400637
0 109 100.220912 21.189620
0 97 182.071476 17.029386
0 82 171.041002 35.000000
0 81 199.173403 23.537205
0 65 140.926528 19.849433
0 57 165.944649 31.400637
0 55 192.284988 39.623226
0 45 194.181111 52.000000
0 30 181.449757 71.693793
0 6 133.773000 31.575307
1 296 132.873270 74.431176
1 290 143.483042 11.180340
1 261 166.473833 50.089919
1 259 107.927562 22.022716
1 253 174.672741 9.486833
1 247 183.508091 30.463092
1 227 113.934009 103.077641
1 221 194.400362 24.186773
1 170 142.784610 48.000000
1 168 168.695707 12.041595
1 162 183.485234 39.849718
1 152 122.318075 69.354164
1 142 116.452340 23.194827
1 130 167.307373 14.035669
1 110 120.918038 26.627054
1 107 148.028620 67.882251
1 88 153.405540 60.464866
1 30 159.900302 5.000000
1 26 148.017641 26.832816
1 21 128.999035 5.830952
2 298 151.681376 46.043458
2 285 148.238553 18.439089
2 273 111.070510 16.401219
2 269 122.722379 54.405882
2 265 147.411956 55.578773
2 264 151.997039 4.472136
2 257 188.667027 28.284271
2 255 139.696944 5.000000
2 254 146.178150 50.159745
2 245 170.116784 6.324555
2 243 173.469944 51.855569
2 240 179.051421 12.806248
2 237 113.599826 7.071068
2 235 139.943777 16.492423
2 203 186.978983 7.071068
2 189 188.272567 11.045361
2 153 123.451868 16.643317
2 131 100.912992 40.792156
2 114 182.672929 76.164296
2 113 166.236478 17.117243
2 103 169.608699 113.145923
2 83 166.158163 36.055513
2 75 188.554553 61.204575
2 72 186.061039 64.884513
2 57 133.465536 23.345235
2 48 109.472591 36.715120
2 46 134.089659 20.615528
2 39 186.871076 44.911023
2 31 169.372893 9.219544
2 17 182.107300 95.341491
2 10 115.870110 49.335586
2 8 121.054270 48.507731
3 281 130.345853 25.612497
3 278 126.940621 29.681644
3 263 143.776648 11.180340
3 250 177.757809 14.000000
3 249 178.937659 16.552945
3 227 132.443675 68.709534
3 226 117.454753 30.000000
3 225 125.115810 79.378838
3 219 102.560459 48.010416
3 211 190.924696 35.440090
3 210 104.167230 71.028163
3 208 116.160285 47.675990
3 191 130.868473 86.400231
3 190 191.146213 25.298221
3 188 104.432852 14.035669
3 180 154.320341 12.041595
3 172 192.059204 10.630146
3 154 187.105781 68.818602
3 147 120.556819 21.633308
3 138 161.667904 21.400935
3 120 153.263944 13.601471
3 113 109.111372 56.612719
3 108 147.728943 40.718546
3 90 186.729480 16.763055
3 66 118.583963 39.217343
3 49 181.818601 12.206556
3 47 173.600556 12.206556
3 45 187.956856 63.348244
3 39 163.925901 15.000000
3 28 189.470666 57.008771
3 24 109.011126 15.811388
4 298 194.271754 34.828150
4 296 116.411287 51.078371
4 294 152.787774 40.521599
4 286 172.029562 49.819675
4 285 195.348946 64.536811
4 251 185.231449 61.220911
4 244 189.484315 26.000000
4 241 120.464756 39.560081
4 238 187.791908 27.513633
4 236 180.409011 35.693137
4 231 124.631986 14.317821
4 221 103.952193 6.000000
4 210 111.277484 18.110770
4 208 115.778198 7.211103
4 204 108.385045 22.000000
4 203 165.597826 84.811556
4 200 107.837403 46.043458
4 162 195.490827 11.000000
4 157 186.154645 6.324555
4 156 169.505306 2.828427
4 155 148.754770 11.180340
4 136 195.266017 7.810250
4 135 117.234249 11.180340
4 134 135.484250 63.976558
4 126 113.849979 46.615448
4 121 199.052850 8.000000
4 115 109.084806 16.124515
4 111 101.806835 21.540659
4 110 162.978751 15.620499
4 98 198.555472 17.029386
4 96 110.817961 24.083189
4 95 157.250505 2.236068
4 94 114.966758 26.248809
4 75 163.605735 55.578773
4 74 129.280067 25.238859
4 62 110.315704 22.022716
4 61 148.837184 15.811388
4 60 118.764382 54.671748
4 59 130.780460 44.654227
4 55 136.629092 4.000000
4 47 199.173393 43.104524
4 39 155.412446 46.818800
4 34 140.581285 55.081757
4 30 110.450878 31.906112
4 26 171.190644 24.186773
4 19 148.966330 28.844410
4 18 176.048703 15.231546
4 7 179.028047 8.246211
5 296 144.457157 69.289249
5 292 162.203348 2.000000
5 282 148.533353 16.643317
5 278 193.211927 10.000000
5 272 157.469364 18.973666
5 248 165.767602 6.000000
5 246 128.696178 47.042534
5 229 171.319344 25.000000
5 223 164.820452 69.180922
5 221 137.780983 53.535035
5 217 173.126179 4.000000
5 211 127.799203 15.132746
5 209 136.336455 72.917762
5 189 183.944140 26.925824
5 188 185.049708 8.602325
5 186 151.303213 43.011626
5 185 147.549874 5.385165
5 176 114.329775 24.041631
5 153 161.618918 28.600699
5 149 196.387058 41.773197
5 140 133.094157 36.769553
5 138 192.399378 33.241540
5 123 133.016150 9.899495
5 118 132.267550 46.010868
5 113 147.811823 36.138622
5 112 173.597434 26.419690
5 109 142.718428 54.744863
5 101 119.002467 21.587033
5 96 122.563765 27.892651
5 80 118.767131 10.295630
5 73 198.030514 36.069378
5 60 167.020922 21.470911
5 54 180.970479 23.345235
5 49 146.563867 9.055385
5 40 160.232849 22.803509
5 39 138.439843 7.071068
5 36 112.331468 16.031220
5 24 188.929027 6.082763
5 22 109.759187 23.345235
5 20 177.151921 47.169906
5 6 126.710010 42.720019
6 299 182.885366 30.265492
6 296 104.951123 46.324939
6 295 163.046465 46.615448
6 284 166.829506 56.356011
6 271 190.000831 29.154759
6 268 114.349679 40.311289
6 261 114.379380 45.967380
6 233 104.330606 48.083261
6 221 175.968596 14.866069
6 191 110.766438 52.392748
6 184 137.424763 13.601471
6 165 168.367974 44.045431
6 162 143.782587 5.830952
6 156 169.692313 10.440307
6 148 116.179797 8.062258
6 147 117.380022 31.048349
6 140 112.410741 55.470713
6 138 135.182264 35.355339
6 133 139.943786 43.266615
6 132 131.177872 14.142136
6 130 133.212777 26.400758
6 129 106.964708 13.892444
6 121 112.148351 5.000000
6 120 179.776644 35.902646
6 100 167.197557 53.712196
6 97 150.588194 18.681542
6 96 192.108112 15.264338
6 95 156.126584 9.486833
6 82 160.347381 60.876925
6 80 169.260033 35.510562
6 73 182.836594 43.657760
6 72 143.232747 27.313001
6 71 174.211156 33.015148
6 66 145.883059 14.212670
6 56 110.062252 31.575307
6 12 164.211987 27.313001
7 288 160.232737 14.866069
7 283 124.441632 30.066593
7 267 168.542593 21.633308
7 262 136.201334 31.384710
7 259 135.208070 5.830952
7 258 105.967356 25.806976
7 243 104.569307 36.687873
7 236 178.990658 43.289722
7 231 175.659669 7.810250
7 226 120.749104 54.083269
7 221 196.370680 2.828427
7 210 188.070410 22.360680
7 184 155.931367 7.615773
7 179 136.314466 64.257295
7 162 119.248282 19.104973
7 160 189.144145 27.294688
7 138 143.279174 34.014703
7 137 131.396633 31.000000
7 132 168.920788 29.068884
7 130 110.476731 13.928388
7 127 181.984827 25.179357
7 125 161.028900 23.769729
7 111 166.603315 13.416408
7 110 142.332208 8.944272
7 106 130.288933 40.049969
7 105 149.439908 19.697716
7 104 185.564955 32.280025
7 98 104.500089 11.401754
7 95 195.322967 7.000000
7 73 195.627208 59.774577
7 71 168.712077 49.162994
7 64 155.555704 64.404969
7 62 120.068840 25.632011
7 61 137.254670 21.400935
7 59 191.757038 48.104054
7 49 155.276910 49.193496
7 44 143.222026 7.810250
7 42 196.326345 31.400637
7 37 134.267568 73.061618
7 30 118.881695 26.870058
7 29 117.075449 24.698178
7 11 130.638248 20.124612
8 272 106.952105 8.602325
8 268 173.006816 20.396078
8 266 166.952714 50.249378
8 265 126.200387 7.071068
8 262 162.150961 17.464249
8 261 110.231888 36.878178
8 254 157.597021 13.152946
8 252 131.071749 42.544095
8 226 120.708619 38.639358
8 200 139.581848 76.550637
8 188 192.100650 8.485281
8 175 187.311934 27.802878
8 172 181.914057 15.033296
8 152 122.389583 33.301652
8 148 136.751842 33.136083
8 146 167.479012 51.088159
8 139 126.889672 8.602325
8 133 132.074809 28.442925
8 128 163.106219 17.029386
8 124 195.601749 67.896981
8 123 187.630513 7.211103
8 122 183.175059 24.351591
8 120 132.856419 13.416408
8 118 179.387551 39.408121
8 101 138.451970 32.249031
8 84 176.078445 71.386273
8 81 175.713896 30.265492
8 76 172.719538 71.344236
8 72 194.960140 56.080300
8 69 192.789345 40.804412
8 59 103.357785 15.811388
8 58 101.912246 65.924199
8 55 165.796162 43.680659
8 49 170.310499 2.000000
8 48 128.112633 19.416488
8 24 127.947123 5.385165
8 19 180.542387 32.310989
8 9 185.709654 35.114100
9 288 159.018872 27.018512
9 287 101.251006 8.602325
9 283 125.291502 11.180340
9 267 151.119522 44.283180
9 261 188.562939 5.000000
9 260 107.205558 31.144823
9 259 173.509105 30.083218
9 244 125.314781 24.186773
9 234 174.684570 65.145990
9 229 100.398777 21.954498
9 207 157.389590 35.468296
9 201 137.790790 57.000000
9 190 196.000526 11.045361
9 149 145.020103 4.242641
9 148 120.965849 36.619667
9 146 128.856945 49.203658
9 133 124.407654 8.602325
9 126 159.417819 84.864598
9 120 104.935390 21.840330
9 118 100.121551 22.360680
9 110 132.137357 25.632011
9 92 199.895530 13.341664
9 85 192.910896 39.051248
9 84 135.495142 61.032778
9 59 101.807775 46.097722
9 49 158.707058 37.000000
9 47 105.805641 20.124612
9 44 129.920409 41.593269
9 18 186.654181 44.821870
9 11 186.348028 14.560220
10 292 115.630062 24.351591
10 251 145.673053 32.015621
10 245 187.599034 53.310412
10 240 140.921564 60.415230
10 239 196.792575 76.941536
10 220 176.161973 17.888544
10 185 148.127122 29.154759
10 163 170.301679 45.122057
10 149 101.476754 43.840620
10 138 122.811693 38.832976
10 120 170.700456 30.870698
10 105 158.866344 56.080300
10 101 160.602482 35.846897
10 92 166.700981 37.443290
10 80 103.886447 28.017851
10 64 181.568331 10.630146
10 54 195.557926 39.623226
10 36 128.294101 35.383612
10 15 140.986150 10.049876
11 299 100.493316 32.649655
11 294 128.415652 19.924859
11 291 173.123506 50.606324
11 290 100.388846 37.000000
11 285 121.326549 65.741920
11 272 108.618648 38.013156
11 244 102.196621 12.206556
11 226 180.033607 34.205263
11 217 114.424290 49.406477
11 213 132.117030 59.539903
11 207 166.687788 29.017236
11 198 100.772318 45.011110
11 182 147.747092 73.246160
11 169 112.360841 54.120237
11 163 188.371351 40.199502
11 153 188.668656 75.716577
11 149 109.153415 17.029386
11 138 164.533324 17.888544
11 135 136.795778 32.310989
11 127 179.455094 9.219544
11 124 166.010078 44.777226
11 122 159.607471 55.027266
11 119 150.155550 43.046487
11 115 124.876422 12.369317
11 111 120.209953 12.369317
11 98 116.856531 9.219544
11 97 128.762869 47.423623
11 86 101.778284 76.837491
11 81 112.414458 33.241540
11 67 157.056971 27.892651
11 24 142.764434 41.617304
11 19 112.907773 41.194660
12 292 185.472623 15.132746
12 289 115.887940 43.600459
12 279 113.296619 24.839485
12 276 106.799171 23.345235
12 274 124.506589 59.203040
12 270 115.493240 26.925824
12 268 186.832778 29.546573
12 262 138.930878 11.045361
12 252 147.610270 30.413813
12 250 153.520566 23.021729
12 243 139.703196 18.788294
12 229 195.357362 25.806976
12 222 165.881407 11.401754
12 217 128.074547 19.416488
12 212 184.026018 39.395431
12 206 175.034822 54.817880
12 204 192.607872 55.362442
12 198 120.821797 49.497475
12 175 154.489916 29.017236
12 152 158.617950 17.492856
12 143 180.429268 60.802960
12 139 104.645466 11.000000
12 138 183.494372 28.635642
12 121 100.639221 31.953091
12 117 121.501998 16.552945
12 112 112.257241 18.788294
12 107 102.417505 6.324555
12 96 133.916455 12.369317
12 87 169.314212 41.484937
12 82 145.181939 62.481997
12 79 146.824229 13.416408
12 63 154.786835 62.425956
12 49 161.069879 16.763055
12 40 160.120848 22.022716
12 25 161.586006 19.026298
12 22 185.576468 12.165525
13 297 175.614088 43.011626
13 290 148.418785 19.723083
13 288 124.507346 16.552945
13 286 123.224358 56.718604
13 283 101.939351 32.140317
13 271 164.210542 13.416408
13 269 118.581720 36.138622
13 259 167.820757 7.810250
13 256 192.285089 19.697716
13 248 102.607738 59.169249
13 239 142.855579 32.984845
13 233 184.892961 62.625873
13 231 123.429535 7.615773
13 225 197.345495 26.627054
13 221 143.510911 1.000000
13 208 103.858803 6.708204
13 202 101.990961 49.819675
13 188 127.005283 57.697487
13 186 104.498023 20.615528
13 175 123.492959 29.154759
13 171 139.262524 21.840330
13 161 106.915528 17.204651
13 156 157.409414 5.385165
13 141 108.576736 12.206556
13 135 152.097467 10.198039
13 125 104.233642 21.587033
13 117 163.363571 55.226805
13 115 113.167347 10.630146
13 108 164.354490 32.249031
13 98 124.949577 13.601471
13 97 198.743814 33.000000
13 90 139.968578 40.311289
13 65 173.368362 64.474801
13 44 123.251160 5.830952
13 23 163.192936 79.699435
13 19 175.307713 34.885527
14 297 187.461702 16.155494
14 288 181.774656 71.196910
14 280 143.128470 29.154759
14 262 179.746791 65.368188
14 213 184.382394 19.646883
14 205 185.984049 41.146081
14 200 164.639751 2.828427
14 180 107.811929 94.254973
14 179 183.329544 13.892444
14 170 108.150662 24.839485
14 162 111.670731 40.311289
14 160 185.320505 29.410882
14 148 135.155945 51.400389
14 145 116.168755 10.440307
14 144 108.813464 10.198039
14 132 174.418469 48.301139
14 131 123.084283 49.648766
14 126 166.222878 2.236068
14 122 182.995205 66.189123
14 98 175.181751 65.436993
14 83 170.456521 50.089919
14 72 146.358776 23.086793
14 43 188.349097 43.382024
14 41 134.811011 2.236068
14 25 171.308353 57.035077
15 295 187.092911 23.021729
15 282 174.779588 13.601471
15 278 144.676715 39.698866
15 268 110.344072 27.313001
15 263 137.972524 5.656854
15 252 119.984428 62.289646
15 225 197.805774 92.444578
15 186 119.747180 49.335586
15 183 163.112898 53.225934
15 163 177.552565 47.423623
15 157 104.129574 73.171033
15 154 149.096947 78.517514
15 142 142.192316 62.169124
15 141 111.941503 76.655072
15 133 132.426491 32.202484
15 128 150.342978 24.166092
15 101 123.612235 44.384682
15 96 117.746996 50.695167
15 64 185.498923 18.384776
15 36 139.780989 42.720019
15 29 126.560461 46.518813
15 24 159.917392 26.925824
16 295 162.865273 6.324555
16 288 192.783339 36.400549
16 287 142.912597 14.035669
16 272 138.047023 19.235384
16 261 163.239859 12.649111
16 208 189.271373 36.878178
16 196 126.396120 14.212670
16 190 198.050870 8.544004
16 176 160.579727 22.803509
16 173 113.489032 55.036352
16 165 172.830458 66.490601
16 141 105.256442 49.254441
16 138 123.833103 6.708204
16 127 110.802983 15.033296
16 124 125.240870 64.327288
16 110 121.638877 32.000000
16 107 130.550163 33.541020
16 79 188.353767 46.615448
16 69 199.191442 50.209561
16 62 134.679737 65.306967
16 50 137.450714 5.830952
16 49 141.383758 26.305893
16 26 146.621240 66.610810
17 294 169.877205 29.681644
17 288 191.726736 8.602325
17 277 170.233475 36.769553
17 262 187.624201 38.078866
17 258 177.225659 40.112342
17 253 110.014464 24.698178
17 230 114.184662 95.425364
17 214 137.143051 14.212670
17 209 172.879737 23.021729
17 192 106.968000 39.924930
17 190 180.055648 31.780497
17 183 110.926760 8.602325
17 175 170.207860 22.671568
17 161 169.327022 29.732137
17 155 137.322880 29.154759
17 146 168.258730 40.706265
17 136 129.906748 22.847319
17 111 150.811912 9.219544
17 110 141.089188 15.524175
17 90 135.163190 42.720019
17 66 174.645015 44.045431
17 55 151.892170 28.792360
17 50 160.404060 32.015621
17 49 196.283892 52.009614
17 45 182.442333 29.206164
17 38 148.757827 83.168504
17 27 195.475334 55.865911
17 25 117.122070 66.708320
18 295 186.208541 48.373546
18 293 136.859092 18.439089
18 292 163.743311 39.623226
18 279 156.085745 25.298221
18 262 128.585828 23.769729
18 260 133.976786 67.119297
18 258 143.709946 11.045361
18 255 105.811487 65.192024
18 251 143.991250 48.373546
18 250 157.894608 47.169906
18 247 142.954538 32.695565
18 231 116.870987 29.410882
18 218 164.862608 55.072679
18 215 123.010186 56.320511
18 213 127.797747 25.806976
18 190 135.070468 51.739733
18 187 192.337207 32.557641
18 180 165.120627 56.035703
18 179 103.329197 46.615448
18 160 122.243955 17.117243
18 155 115.932539 13.000000
18 150 144.418385 61.611687
18 148 157.407145 8.602325
18 146 190.577554 12.083046
18 138 196.310555 37.802116
18 133 117.811205 46.097722
18 118 186.861446 26.248809
18 111 178.752888 34.058773
18 106 166.569032 18.973666
18 102 182.336779 16.970563
18 96 195.874959 12.165525
18 93 152.777572 34.785054
18 87 119.195871 17.088007
18 85 159.618269 5.830952
18 84 108.863317 34.000000
18 81 147.781698 10.198039
18 72 193.595055 22.472205
18 71 152.573263 27.000000
18 67 153.593185 27.294688
18 61 137.586305 22.847319
18 60 110.467871 40.311289
18 52 196.547723 34.409301
18 51 154.457292 38.600518
18 34 175.330479 44.294469
18 31 119.557908 56.586217
18 27 182.255039 31.016125
18 24 110.400947 38.118237
18 20 111.895116 77.103826
19 297 147.375666 30.675723
19 294 113.730144 41.880783
19 272 134.139071 39.824616
19 268 163.308205 41.231056
19 266 158.148529 23.086793
19 265 191.546217 34.669872
19 259 153.885759 38.600518
19 246 154.459084 18.248288
19 233 109.357421 29.206164
19 212 140.747205 24.596748
19 189 133.211972 43.829214
19 185 175.926453 27.294688
19 146 123.083984 25.806976
19 127 129.086931 36.687873
19 121 128.704025 22.627417
19 117 142.279855 23.259407
19 115 188.705201 38.832976
19 102 137.567342 2.828427
19 98 190.061553 35.128336
19 91 182.300255 31.000000
19 73 190.140606 25.317978
19 71 143.654738 19.723083
19 67 119.886560 41.048752
19 66 100.608476 7.000000
19 59 140.202461 21.023796
19 34 174.343852 42.449971
19 30 175.938955 60.745370
20 282 159.760369 53.084838
20 274 156.598891 4.123106
20 273 186.339902 27.802878
20 270 171.655485 38.639358
20 262 103.974557 67.601775
20 258 100.070046 70.292247
20 250 105.794556 49.819675
20 245 167.282762 15.811388
20 243 158.218574 63.253458
20 220 197.340773 38.052595
20 216 121.168521 5.656854
20 203 112.677658 10.000000
20 177 106.698194 21.931712
20 151 161.915726 41.012193
20 116 145.889630 3.162278
20 106 182.624647 71.196910
20 75 184.999710 71.021124
20 59 174.976562 48.877398
20 36 111.328672 33.286634
20 31 127.279565 20.518285
20 28 163.681762 10.000000
21 283 148.896015 42.720019
21 271 117.341118 4.242641
21 267 145.982018 4.123106
21 261 139.036620 47.042534
21 259 160.995856 16.643317
21 241 165.868578 63.245553
21 225 139.645097 13.000000
21 208 101.198317 23.430749
21 184 140.212430 24.758837
21 183 115.584052 28.071338
21 170 160.958686 43.104524
21 168 196.811322 6.403124
21 162 101.923954 34.205263
21 156 132.614171 22.825424
21 148 100.785879 38.013156
21 135 101.993999 17.029386
21 123 138.408727 71.867934
21 98 168.068641 24.596748
21 93 160.212574 30.805844
21 88 135.749500 54.644304
21 74 189.237163 23.021729
21 67 172.890232 12.165525
21 62 142.447694 26.419690
21 51 151.152888 4.123106
21 49 118.779862 65.734314
21 47 125.072341 55.362442
21 42 136.152598 21.931712
21 26 193.756424 24.207437
22 298 136.401014 15.033296
22 294 163.432163 21.095023
22 285 157.438186 40.816663
22 281 185.297028 13.928388
22 279 180.773280 34.014703
22 278 103.420203 23.769729
22 273 124.333648 44.643029
22 262 141.769136 1.414214
22 258 169.288781 12.529964
22 256 163.978745 24.166092
22 251 142.967453 36.891733
22 234 109.501211 36.769553
22 229 179.562797 19.235384
22 225 103.926139 57.801384
22 222 106.312533 12.083046
22 221 181.486751 30.870698
22 220 136.540310 38.832976
22 217 107.098412 26.400758
22 213 183.480750 46.400431
22 211 174.949037 34.438351
22 203 175.167053 64.621978
22 202 143.693324 21.587033
22 196 110.698537 10.440307
22 192 164.404216 54.424259
22 186 116.583555 20.615528
22 176 153.146231 1.000000
22 173 115.557104 37.947332
22 165 135.363417 60.745370
22 147 178.218573 11.401754
22 136 151.709703 26.419690
22 115 129.119841 29.000000
22 114 114.619586 70.035705
22 100 115.141865 48.093659
22 98 186.558027 23.430749
22 90 199.916614 9.219544
22 88 195.915146 17.088007
22 69 189.978230 27.018512
22 67 124.250263 38.910153
22 54 137.684282 1.414214
22 52 159.267011 54.671748
22 40 188.229008 34.132096
22 39 180.651735 18.357560
23 299 168.768223 58.051701
23 280 167.791805 41.048752
23 279 184.577874 32.572995
23 277 175.080756 78.714675
23 273 149.278556 24.839485
23 260 121.118184 96.176920
23 255 182.179168 25.709920
23 251 132.759306 39.204592
23 235 196.067221 18.384776
23 230 157.346221 1.414214
23 219 176.452630 26.019224
23 211 106.765758 36.359318
23 206 121.750437 8.544004
23 199 193.036185 52.086467
23 195 159.911990 44.643029
23 164 137.307542 38.013156
23 154 128.399603 14.212670
23 152 138.130562 35.128336
23 150 189.017245 18.681542
23 140 157.519444 13.892444
23 134 152.750148 52.172790
23 123 104.159110 59.941638
23 116 144.077470 41.109610
23 113 152.666763 16.278821
23 109 100.074255 49.578221
23 57 134.055700 7.810250
23 46 176.917026 16.643317
23 43 137.758537 16.401219
23 35 193.322712 21.213203
23 28 165.146034 31.048349
24 299 118.410272 10.295630
24 295 162.090934 27.294688
24 294 132.937838 28.442925
24 282 102.988146 15.297059
24 278 137.171690 13.892444
24 272 182.216394 13.892444
24 260 124.106330 40.816663
24 257 119.350858 25.495098
24 249 114.975700 32.249031
24 248 120.173552 9.219544
24 229 176.697079 19.026298
24 222 191.428330 7.071068
24 206 126.939310 61.717096
24 188 198.447517 8.062258
24 185 184.464515 11.045361
24 180 186.851300 18.681542
24 177 135.755059 41.048752
24 175 112.864117 30.886890
24 174 124.981862 27.892651
24 172 124.772303 18.027756
24 164 170.383561 64.350602
24 155 177.732010 36.249138
24 148 128.931413 32.015621
24 147 114.461031 9.055385
24 145 130.398773 70.213959
24 139 129.005668 3.605551
24 138 148.516732 27.202941
24 132 107.315799 29.017236
24 123 166.764205 8.062258
24 109 141.839444 55.081757
24 105 172.461833 40.804412
24 98 185.174477 41.773197
24 92 103.930378 35.128336
24 89 105.399671 24.207437
24 80 188.162623 5.000000
24 74 141.102068 48.414874
24 50 187.616065 24.515301
24 47 112.268954 20.024984
24 43 160.452926 53.413481
25 298 102.591765 16.124515
